Episode,Reward,Steps,Reason
15860,33.45,17,FALL
15861,28.75,15,FALL
15862,32.05,16,FALL
15863,28.34,15,FALL
15864,9.16,8,FALL
15865,32.90,16,FALL
15866,52.20,22,FALL
15867,39.92,19,FALL
15868,30.81,16,FALL
15869,29.04,16,FALL
15870,32.15,16,FALL
15871,10.46,8,FALL
15872,21.75,12,FALL
15873,22.62,15,FALL
15874,44.42,20,FALL
15875,4.76,6,FALL
15876,16.35,11,FALL
15877,42.86,19,FALL
15878,28.31,15,FALL
15879,8.60,8,FALL
15880,27.30,15,FALL
15881,37.63,17,FALL
15882,32.40,16,FALL
15883,-0.90,5,FALL
15884,91.24,37,FALL
15885,13.98,10,FALL
15886,115.83,43,FALL
15887,40.85,18,FALL
15888,31.73,16,FALL
15889,34.27,17,FALL
15890,21.44,12,FALL
15891,4.75,6,FALL
15892,27.02,15,FALL
15893,16.97,11,FALL
15894,41.16,19,FALL
15895,82.26,32,FALL
15896,85.79,33,FALL
15897,60.40,26,FALL
15898,36.53,17,FALL
15899,47.54,20,FALL
15900,41.64,19,FALL
15901,33.21,17,FALL
15902,5.66,7,FALL
15903,43.58,19,FALL
15904,32.73,16,FALL
15905,14.49,10,FALL
15906,57.15,23,FALL
15907,3.23,6,FALL
15908,0.95,5,FALL
15909,16.50,11,FALL
15910,23.43,14,FALL
15911,7.23,7,FALL
15912,57.87,24,FALL
15913,-2.93,4,FALL
15914,32.44,16,FALL
15915,33.44,16,FALL
15916,33.69,17,FALL
15917,42.45,19,FALL
15918,27.62,15,FALL
15919,15.90,11,FALL
15920,16.65,10,FALL
15921,7.96,7,FALL
15922,38.27,18,FALL
15923,41.85,20,FALL
15924,-3.12,4,FALL
15925,32.31,16,FALL
15926,11.54,9,FALL
15927,31.78,17,FALL
15928,7.43,8,FALL
15929,5.54,7,FALL
15930,32.89,16,FALL
15931,27.47,15,FALL
15932,32.83,16,FALL
15933,28.56,15,FALL
15934,30.33,15,FALL
15935,14.14,10,FALL
15936,33.90,17,FALL
15937,16.34,11,FALL
15938,32.35,16,FALL
15939,1.78,6,FALL
15940,44.96,19,FALL
15941,16.51,11,FALL
15942,33.60,17,FALL
15943,31.01,16,FALL
15944,34.48,17,FALL
15945,27.00,14,FALL
15946,32.11,16,FALL
15947,30.71,16,FALL
15948,27.99,15,FALL
15949,14.64,10,FALL
15950,88.17,33,FALL
15951,5.36,7,FALL
15952,27.57,15,FALL
15953,3.78,6,FALL
15954,120.06,46,FALL
15955,-2.90,4,FALL
15956,5.67,7,FALL
15957,57.72,23,FALL
15958,25.57,14,FALL
15959,31.75,16,FALL
15960,19.55,12,FALL
15961,42.37,18,FALL
15962,6.53,7,FALL
15963,-0.41,5,FALL
15964,32.99,16,FALL
15965,19.07,12,FALL
15966,-3.45,4,FALL
15967,54.25,23,FALL
15968,41.23,18,FALL
15969,91.71,35,FALL
15970,13.05,10,FALL
15971,33.17,16,FALL
15972,84.67,34,FALL
15973,4.90,7,FALL
15974,4.66,6,FALL
15975,22.17,14,FALL
15976,13.87,10,FALL
15977,50.55,21,FALL
15978,34.29,17,FALL
15979,86.32,36,FALL
15980,-5.58,3,FALL
15981,30.47,15,FALL
15982,93.52,34,FALL
15983,35.04,17,FALL
15984,128.07,47,FALL
15985,26.02,14,FALL
15986,11.17,9,FALL
15987,18.43,12,FALL
15988,-5.32,3,FALL
15989,32.57,16,FALL
15990,6.70,8,FALL
15991,32.50,17,FALL
15992,21.97,13,FALL
15993,38.17,17,FALL
15994,27.78,15,FALL
15995,23.11,13,FALL
15996,28.60,15,FALL
15997,-0.56,5,FALL
15998,29.66,15,FALL
15999,15.84,11,FALL
16000,34.63,17,FALL
16001,126.74,48,FALL
16002,17.54,12,FALL
16003,-2.49,4,FALL
16004,20.63,13,FALL
16005,9.69,9,FALL
16006,7.18,8,FALL
16007,0.54,6,FALL
16008,1.68,5,FALL
16009,29.03,15,FALL
16010,35.98,17,FALL
16011,107.62,44,FALL
16012,30.42,16,FALL
16013,31.88,16,FALL
16014,31.19,16,FALL
16015,17.02,11,FALL
16016,33.54,16,FALL
16017,36.59,17,FALL
16018,15.14,10,FALL
16019,28.87,15,FALL
16020,36.98,17,FALL
16021,24.57,14,FALL
16022,29.81,16,FALL
16023,30.62,16,FALL
16024,37.30,18,FALL
16025,31.36,16,FALL
16026,32.34,16,FALL
16027,25.64,14,FALL
16028,20.47,12,FALL
16029,29.38,15,FALL
16030,72.47,29,FALL
16031,36.67,18,FALL
16032,26.85,14,FALL
16033,127.70,46,FALL
16034,31.97,16,FALL
16035,91.73,35,FALL
16036,43.72,19,FALL
16037,10.28,8,FALL
16038,30.31,16,FALL
16039,24.96,14,FALL
16040,16.08,12,FALL
16041,34.79,16,FALL
16042,37.87,17,FALL
16043,112.81,45,FALL
16044,75.21,30,FALL
16045,4.48,6,FALL
16046,-1.56,5,FALL
16047,34.78,17,FALL
16048,-3.27,4,FALL
16049,23.94,13,FALL
16050,47.85,20,FALL
16051,126.04,47,FALL
16052,24.90,14,FALL
16053,25.22,14,FALL
16054,-3.62,4,FALL
16055,25.55,14,FALL
16056,30.62,16,FALL
16057,27.42,14,FALL
16058,10.56,9,FALL
16059,-4.68,3,FALL
16060,1.48,6,FALL
16061,30.20,15,FALL
16062,28.72,15,FALL
16063,128.02,46,FALL
16064,-4.84,3,FALL
16065,32.34,16,FALL
16066,8.10,8,FALL
16067,31.07,16,FALL
16068,23.41,13,FALL
16069,29.85,15,FALL
16070,25.46,14,FALL
16071,27.76,15,FALL
16072,90.93,37,FALL
16073,31.36,16,FALL
16074,26.68,15,FALL
16075,40.05,18,FALL
16076,26.61,15,FALL
16077,1.17,6,FALL
16078,14.81,11,FALL
16079,46.06,19,FALL
16080,-1.02,5,FALL
16081,70.98,28,FALL
16082,0.46,6,FALL
16083,-0.83,5,FALL
16084,27.97,16,FALL
16085,79.81,32,FALL
16086,-2.14,4,FALL
16087,30.96,17,FALL
16088,-3.78,4,FALL
16089,15.67,11,FALL
16090,6.48,7,FALL
16091,30.51,16,FALL
16092,29.39,15,FALL
16093,23.27,13,FALL
16094,25.10,14,FALL
16095,35.40,17,FALL
16096,31.64,16,FALL
16097,37.70,17,FALL
16098,20.37,12,FALL
16099,13.63,11,FALL
16100,30.30,15,FALL
16101,95.29,35,FALL
16102,25.12,14,FALL
16103,31.86,17,FALL
16104,3.42,7,FALL
16105,42.78,20,FALL
16106,72.92,30,FALL
16107,2.45,6,FALL
16108,-3.54,4,FALL
16109,27.90,15,FALL
16110,23.24,12,FALL
16111,38.94,18,FALL
16112,48.00,21,FALL
16113,31.31,16,FALL
16114,32.68,16,FALL
16115,43.16,19,FALL
16116,123.07,45,FALL
16117,30.09,16,FALL
16118,41.77,18,FALL
16119,12.86,10,FALL
16120,34.47,16,FALL
16121,32.78,16,FALL
16122,50.60,21,FALL
16123,2.80,6,FALL
16124,28.14,15,FALL
16125,29.57,16,FALL
16126,37.64,17,FALL
16127,26.76,15,FALL
16128,25.21,14,FALL
16129,32.06,16,FALL
16130,6.65,7,FALL
16131,-3.66,4,FALL
16132,-1.12,5,FALL
16133,26.82,15,FALL
16134,2.41,6,FALL
16135,20.24,13,FALL
16136,13.51,10,FALL
16137,31.16,16,FALL
16138,16.45,11,FALL
16139,27.53,15,FALL
16140,22.18,12,FALL
16141,23.15,13,FALL
16142,17.28,11,FALL
16143,38.28,17,FALL
16144,33.47,17,FALL
16145,29.82,15,FALL
16146,25.96,15,FALL
16147,125.14,47,FALL
16148,18.54,12,FALL
16149,25.51,14,FALL
16150,25.37,15,FALL
16151,31.61,16,FALL
16152,51.88,22,FALL
16153,34.70,17,FALL
16154,35.98,17,FALL
16155,22.52,13,FALL
16156,34.03,17,FALL
16157,38.51,18,FALL
16158,9.03,8,FALL
16159,11.50,9,FALL
16160,37.60,17,FALL
16161,31.89,16,FALL
16162,55.23,23,FALL
16163,28.54,15,FALL
16164,-3.09,4,FALL
16165,9.39,9,FALL
16166,130.46,47,FALL
16167,39.30,18,FALL
16168,25.25,15,FALL
16169,85.39,34,FALL
16170,32.35,16,FALL
16171,31.88,16,FALL
16172,27.93,15,FALL
16173,10.36,8,FALL
16174,47.90,21,FALL
16175,81.19,32,FALL
16176,33.72,16,FALL
16177,7.84,7,FALL
16178,46.98,21,FALL
16179,19.58,12,FALL
16180,18.56,11,FALL
16181,42.68,19,FALL
16182,4.84,7,FALL
16183,23.94,14,FALL
16184,32.12,17,FALL
16185,14.81,10,FALL
16186,27.01,14,FALL
16187,36.79,17,FALL
16188,33.26,16,FALL
16189,33.68,17,FALL
16190,-3.35,4,FALL
16191,11.65,9,FALL
16192,62.97,25,FALL
16193,33.31,17,FALL
16194,32.10,16,FALL
16195,-0.43,5,FALL
16196,-2.44,4,FALL
16197,36.61,18,FALL
16198,8.06,8,FALL
16199,31.73,16,FALL
16200,5.21,7,FALL
16201,62.95,26,FALL
16202,28.81,15,FALL
16203,35.02,17,FALL
16204,23.45,14,FALL
16205,-2.43,4,FALL
16206,14.74,10,FALL
16207,72.82,30,FALL
16208,24.08,12,FALL
16209,15.68,10,FALL
16210,78.34,32,FALL
16211,33.09,16,FALL
16212,31.76,16,FALL
16213,30.07,15,FALL
16214,37.10,18,FALL
16215,-2.72,4,FALL
16216,23.44,13,FALL
16217,25.77,14,FALL
16218,21.35,12,FALL
16219,4.35,7,FALL
16220,42.11,20,FALL
16221,32.17,16,FALL
16222,31.47,16,FALL
16223,46.77,21,FALL
16224,96.70,38,FALL
16225,32.43,16,FALL
16226,0.99,6,FALL
16227,17.49,11,FALL
16228,20.37,12,FALL
16229,18.04,11,FALL
16230,127.91,49,FALL
16231,-1.37,5,FALL
16232,119.22,46,FALL
16233,9.59,8,FALL
16234,-3.92,4,FALL
16235,4.53,7,FALL
16236,32.70,16,FALL
16237,32.78,16,FALL
16238,8.38,8,FALL
16239,47.43,20,FALL
16240,49.98,21,FALL
16241,21.83,13,FALL
16242,28.72,16,FALL
16243,5.98,7,FALL
16244,-3.14,4,FALL
16245,26.14,15,FALL
16246,3.93,6,FALL
16247,43.77,19,FALL
16248,129.86,48,FALL
16249,26.41,14,FALL
16250,48.66,22,FALL
16251,7.95,8,FALL
16252,-2.48,4,FALL
16253,42.32,18,FALL
16254,26.58,15,FALL
16255,52.81,24,FALL
16256,50.63,22,FALL
16257,17.47,11,FALL
16258,6.39,7,FALL
16259,34.74,17,FALL
16260,28.88,16,FALL
16261,28.05,15,FALL
16262,37.71,18,FALL
16263,-2.53,4,FALL
16264,34.83,17,FALL
16265,44.42,20,FALL
16266,32.93,16,FALL
16267,30.85,16,FALL
16268,-1.34,5,FALL
16269,66.02,27,FALL
16270,6.34,7,FALL
16271,28.32,15,FALL
16272,31.09,16,FALL
16273,82.10,32,FALL
16274,33.82,16,FALL
16275,28.60,15,FALL
16276,84.05,33,FALL
16277,31.36,16,FALL
16278,33.17,17,FALL
16279,33.12,16,FALL
16280,5.60,7,FALL
16281,42.54,19,FALL
16282,13.16,9,FALL
16283,28.23,15,FALL
16284,2.93,6,FALL
16285,89.70,35,FALL
16286,32.72,16,FALL
16287,-3.55,4,FALL
16288,8.85,7,FALL
16289,33.27,16,FALL
16290,-1.19,5,FALL
16291,39.82,19,FALL
16292,9.36,8,FALL
16293,34.75,17,FALL
16294,36.78,17,FALL
16295,91.75,34,FALL
16296,15.11,10,FALL
16297,66.55,29,FALL
16298,33.06,16,FALL
16299,33.62,16,FALL
16300,-1.47,5,FALL
16301,33.03,17,FALL
16302,39.63,19,FALL
16303,26.92,15,FALL
16304,32.15,16,FALL
16305,29.54,16,FALL
16306,11.81,9,FALL
16307,42.66,19,FALL
16308,122.45,45,FALL
16309,31.50,16,FALL
16310,67.50,30,FALL
16311,33.26,17,FALL
16312,38.19,17,FALL
16313,29.72,16,FALL
16314,32.02,16,FALL
16315,16.81,11,FALL
16316,40.53,19,FALL
16317,48.95,20,FALL
16318,22.46,13,FALL
16319,80.83,32,FALL
16320,28.74,15,FALL
16321,34.79,17,FALL
16322,34.73,16,FALL
16323,75.98,32,FALL
16324,8.15,7,FALL
16325,6.40,7,FALL
16326,15.21,11,FALL
16327,30.81,16,FALL
16328,32.00,16,FALL
16329,49.99,23,FALL
16330,68.84,29,FALL
16331,20.10,12,FALL
16332,12.70,9,FALL
16333,19.65,11,FALL
16334,29.27,15,FALL
16335,24.29,15,FALL
16336,32.79,16,FALL
16337,48.08,21,FALL
16338,32.23,16,FALL
16339,34.70,17,FALL
16340,33.56,16,FALL
16341,24.85,13,FALL
16342,33.82,17,FALL
16343,39.91,18,FALL
16344,31.09,16,FALL
16345,0.40,4,FALL
16346,15.85,11,FALL
16347,23.37,13,FALL
16348,54.77,25,FALL
16349,5.09,8,FALL
16350,22.71,14,FALL
16351,47.85,21,FALL
16352,3.83,6,FALL
16353,17.61,11,FALL
16354,-3.42,4,FALL
16355,31.17,16,FALL
16356,10.50,8,FALL
16357,-1.31,5,FALL
16358,8.80,8,FALL
16359,13.99,11,FALL
16360,-1.08,5,FALL
16361,13.22,9,FALL
16362,10.02,8,FALL
16363,106.62,41,FALL
16364,23.51,13,FALL
16365,28.84,15,FALL
16366,56.80,23,FALL
16367,36.74,17,FALL
16368,49.13,21,FALL
16369,4.66,8,FALL
16370,53.88,23,FALL
16371,115.14,41,FALL
16372,23.83,15,FALL
16373,16.53,10,FALL
16374,4.21,6,FALL
16375,19.46,12,FALL
16376,3.07,7,FALL
16377,121.73,46,FALL
16378,33.42,16,FALL
16379,32.92,16,FALL
16380,9.77,9,FALL
16381,2.32,6,FALL
16382,30.56,16,FALL
16383,16.72,11,FALL
16384,18.93,12,FALL
16385,32.86,16,FALL
16386,27.83,15,FALL
16387,6.48,8,FALL
16388,-1.29,5,FALL
16389,22.73,13,FALL
16390,18.55,12,FALL
16391,27.76,14,FALL
16392,30.45,16,FALL
16393,33.25,17,FALL
16394,7.80,7,FALL
16395,40.35,19,FALL
16396,12.25,9,FALL
16397,35.32,17,FALL
16398,38.71,18,FALL
16399,29.03,15,FALL
16400,66.09,27,FALL
16401,10.83,9,FALL
16402,6.58,6,FALL
16403,-2.63,4,FALL
16404,80.65,32,FALL
16405,7.69,8,FALL
16406,24.89,13,FALL
16407,37.50,18,FALL
16408,37.42,18,FALL
16409,0.30,6,FALL
16410,33.60,16,FALL
16411,29.11,15,FALL
16412,45.05,21,FALL
16413,9.88,8,FALL
16414,20.79,12,FALL
16415,49.75,21,FALL
16416,31.41,16,FALL
16417,31.36,16,FALL
16418,30.74,16,FALL
16419,58.08,24,FALL
16420,-4.10,4,FALL
16421,94.78,36,FALL
16422,23.35,14,FALL
16423,6.84,7,FALL
16424,19.41,11,FALL
16425,25.40,14,FALL
16426,31.62,16,FALL
16427,29.52,15,FALL
16428,30.78,16,FALL
16429,-3.79,4,FALL
16430,31.42,15,FALL
16431,38.23,17,FALL
16432,42.58,19,FALL
16433,121.92,45,FALL
16434,20.86,12,FALL
16435,36.86,17,FALL
16436,25.45,14,FALL
16437,31.34,16,FALL
16438,22.85,13,FALL
16439,22.97,14,FALL
16440,35.69,17,FALL
16441,30.85,16,FALL
16442,119.60,45,FALL
16443,32.10,16,FALL
16444,2.70,6,FALL
16445,27.28,15,FALL
16446,22.80,14,FALL
16447,36.52,17,FALL
16448,26.62,15,FALL
16449,3.72,6,FALL
16450,31.72,15,FALL
16451,100.00,37,FALL
16452,33.63,17,FALL
16453,33.82,16,FALL
16454,34.96,17,FALL
16455,28.69,13,FALL
16456,45.63,22,FALL
16457,27.45,15,FALL
16458,34.95,17,FALL
16459,29.75,16,FALL
16460,-1.06,4,FALL
16461,10.58,8,FALL
16462,31.38,16,FALL
16463,31.34,16,FALL
16464,29.89,17,FALL
16465,6.49,8,FALL
16466,64.77,28,FALL
16467,-0.72,5,FALL
16468,25.90,15,FALL
16469,5.96,7,FALL
16470,36.24,17,FALL
16471,31.98,16,FALL
16472,31.54,16,FALL
16473,28.41,15,FALL
16474,54.55,23,FALL
16475,6.71,7,FALL
16476,11.67,9,FALL
16477,47.71,21,FALL
16478,21.47,12,FALL
16479,14.60,11,FALL
16480,1.83,6,FALL
16481,-1.37,5,FALL
16482,1.74,6,FALL
16483,30.10,16,FALL
16484,25.27,13,FALL
16485,6.02,7,FALL
16486,14.75,10,FALL
16487,30.54,15,FALL
16488,38.14,18,FALL
16489,-1.05,5,FALL
16490,21.16,12,FALL
16491,32.13,16,FALL
16492,31.37,16,FALL
16493,24.33,14,FALL
16494,123.88,46,FALL
16495,85.53,34,FALL
16496,33.41,16,FALL
16497,30.01,15,FALL
16498,34.08,17,FALL
16499,48.71,21,FALL
16500,21.16,13,FALL
16501,29.83,16,FALL
16502,29.13,16,FALL
16503,32.41,16,FALL
16504,-2.21,5,FALL
16505,74.09,30,FALL
16506,20.87,12,FALL
16507,32.78,16,FALL
16508,7.33,8,FALL
16509,10.68,9,FALL
16510,24.09,14,FALL
16511,32.00,17,FALL
16512,43.90,20,FALL
16513,32.76,16,FALL
16514,29.66,15,FALL
16515,16.57,10,FALL
16516,4.56,6,FALL
16517,27.72,15,FALL
16518,35.90,17,FALL
16519,-1.94,5,FALL
16520,1.58,6,FALL
16521,8.57,7,FALL
16522,32.40,16,FALL
16523,4.20,6,FALL
16524,44.18,19,FALL
16525,38.48,18,FALL
16526,14.45,10,FALL
16527,35.25,17,FALL
16528,38.31,18,FALL
16529,36.44,18,FALL
16530,105.78,39,FALL
16531,63.28,25,FALL
16532,8.89,9,FALL
16533,46.41,20,FALL
16534,45.95,21,FALL
16535,23.17,13,FALL
16536,30.79,16,FALL
16537,20.11,12,FALL
16538,31.35,16,FALL
16539,23.01,13,FALL
16540,67.19,28,FALL
16541,29.61,15,FALL
16542,103.09,39,FALL
16543,-1.00,5,FALL
16544,-3.05,4,FALL
16545,32.83,16,FALL
16546,16.68,12,FALL
16547,-1.86,4,FALL
16548,49.34,21,FALL
16549,23.09,13,FALL
16550,7.33,9,FALL
16551,33.44,17,FALL
16552,50.33,21,FALL
16553,43.45,20,FALL
16554,15.12,10,FALL
16555,13.43,10,FALL
16556,29.05,15,FALL
16557,-0.66,5,FALL
16558,32.90,16,FALL
16559,70.31,29,FALL
16560,108.72,41,FALL
16561,5.55,6,FALL
16562,24.91,14,FALL
16563,26.57,15,FALL
16564,0.21,6,FALL
16565,6.28,7,FALL
16566,41.57,20,FALL
16567,35.46,17,FALL
16568,97.24,37,FALL
16569,37.17,18,FALL
16570,0.45,6,FALL
16571,28.32,15,FALL
16572,43.38,20,FALL
16573,30.20,16,FALL
16574,24.28,13,FALL
16575,73.05,28,FALL
16576,39.52,19,FALL
16577,39.41,18,FALL
16578,36.06,17,FALL
16579,3.66,6,FALL
16580,0.93,6,FALL
16581,23.85,13,FALL
16582,20.96,12,FALL
16583,25.43,14,FALL
16584,43.73,20,FALL
16585,29.87,15,FALL
16586,8.58,8,FALL
16587,17.85,12,FALL
16588,25.50,13,FALL
16589,32.69,16,FALL
16590,7.54,8,FALL
16591,6.22,7,FALL
16592,25.61,14,FALL
16593,29.39,15,FALL
16594,27.05,15,FALL
16595,47.53,21,FALL
16596,28.28,15,FALL
16597,32.89,16,FALL
16598,117.23,46,FALL
16599,21.38,13,FALL
16600,92.17,36,FALL
16601,27.38,15,FALL
16602,31.30,16,FALL
16603,56.60,24,FALL
16604,5.81,8,FALL
16605,36.46,17,FALL
16606,0.68,5,FALL
16607,30.55,15,FALL
16608,33.01,16,FALL
16609,27.72,15,FALL
16610,23.75,13,FALL
16611,7.22,7,FALL
16612,93.06,37,FALL
16613,30.07,15,FALL
16614,12.40,9,FALL
16615,38.06,17,FALL
16616,15.97,10,FALL
16617,44.64,20,FALL
16618,31.22,16,FALL
16619,39.17,18,FALL
16620,35.67,18,FALL
16621,5.81,7,FALL
16622,-0.24,5,FALL
16623,31.66,16,FALL
16624,33.16,17,FALL
16625,65.32,27,FALL
16626,40.60,20,FALL
16627,34.72,17,FALL
16628,29.22,16,FALL
16629,2.46,6,FALL
16630,16.22,11,FALL
16631,31.84,16,FALL
16632,31.46,15,FALL
16633,26.63,15,FALL
16634,21.10,14,FALL
16635,11.55,9,FALL
16636,36.85,18,FALL
16637,17.46,11,FALL
16638,6.98,8,FALL
16639,59.66,25,FALL
16640,48.14,20,FALL
16641,36.10,17,FALL
16642,77.26,32,FALL
16643,35.68,17,FALL
16644,32.40,16,FALL
16645,32.16,16,FALL
16646,44.62,19,FALL
16647,30.42,16,FALL
16648,32.59,16,FALL
16649,12.28,10,FALL
16650,22.91,13,FALL
16651,75.31,31,FALL
16652,6.81,7,FALL
16653,28.91,15,FALL
16654,53.99,23,FALL
16655,65.10,27,FALL
16656,28.16,15,FALL
16657,29.08,15,FALL
16658,19.42,11,FALL
16659,11.18,10,FALL
16660,17.06,11,FALL
16661,77.52,34,FALL
16662,0.42,5,FALL
16663,26.29,14,FALL
16664,45.36,21,FALL
16665,2.94,6,FALL
16666,39.21,18,FALL
16667,27.99,15,FALL
16668,-3.01,4,FALL
16669,42.79,18,FALL
16670,68.93,27,FALL
16671,-0.02,5,FALL
16672,41.75,18,FALL
16673,84.56,32,FALL
16674,13.23,9,FALL
16675,78.83,33,FALL
16676,1.93,6,FALL
16677,84.82,35,FALL
16678,58.83,26,FALL
16679,39.66,18,FALL
16680,28.50,15,FALL
16681,9.72,8,FALL
16682,-0.39,5,FALL
16683,23.99,14,FALL
16684,28.40,15,FALL
16685,44.10,20,FALL
16686,35.78,18,FALL
16687,14.69,10,FALL
16688,15.88,11,FALL
16689,34.36,17,FALL
16690,8.79,8,FALL
16691,-2.89,4,FALL
16692,35.20,17,FALL
16693,65.24,27,FALL
16694,32.71,16,FALL
16695,33.38,16,FALL
16696,32.63,16,FALL
16697,70.57,28,FALL
16698,41.60,19,FALL
16699,34.06,16,FALL
16700,29.74,15,FALL
16701,32.35,16,FALL
16702,29.72,14,FALL
16703,42.70,19,FALL
16704,0.84,6,FALL
16705,-2.81,4,FALL
16706,35.78,17,FALL
16707,6.99,7,FALL
16708,1.30,5,FALL
16709,59.38,25,FALL
16710,30.24,16,FALL
16711,32.75,16,FALL
16712,43.42,18,FALL
16713,32.58,16,FALL
16714,17.00,11,FALL
16715,33.71,17,FALL
16716,-1.40,5,FALL
16717,26.44,15,FALL
16718,23.55,13,FALL
16719,39.16,18,FALL
16720,38.95,18,FALL
16721,96.63,37,FALL
16722,33.33,16,FALL
16723,31.58,16,FALL
16724,36.03,17,FALL
16725,10.55,10,FALL
16726,26.67,15,FALL
16727,24.09,15,FALL
16728,36.15,17,FALL
16729,18.40,12,FALL
16730,3.90,6,FALL
16731,48.29,20,FALL
16732,36.13,17,FALL
16733,32.12,16,FALL
16734,-1.74,5,FALL
16735,30.86,15,FALL
16736,28.05,16,FALL
16737,32.10,16,FALL
16738,21.03,12,FALL
16739,33.52,16,FALL
16740,48.53,20,FALL
16741,26.24,15,FALL
16742,6.71,7,FALL
16743,37.24,18,FALL
16744,27.74,15,FALL
16745,9.69,8,FALL
16746,-0.80,5,FALL
16747,40.91,19,FALL
16748,22.42,13,FALL
16749,14.13,10,FALL
16750,30.92,16,FALL
16751,29.40,15,FALL
16752,18.46,11,FALL
16753,30.42,16,FALL
16754,1.32,6,FALL
16755,44.07,21,FALL
16756,17.49,12,FALL
16757,29.40,16,FALL
16758,30.16,15,FALL
16759,32.64,16,FALL
16760,3.88,7,FALL
16761,-0.97,5,FALL
16762,33.07,16,FALL
16763,4.66,7,FALL
16764,33.99,17,FALL
16765,130.75,48,FALL
16766,28.66,15,FALL
16767,22.29,13,FALL
16768,32.04,16,FALL
16769,23.93,14,FALL
16770,16.68,12,FALL
16771,31.19,16,FALL
16772,33.91,16,FALL
16773,39.38,18,FALL
16774,25.17,14,FALL
16775,42.09,19,FALL
16776,32.10,16,FALL
16777,30.05,15,FALL
16778,139.54,49,FALL
16779,15.40,10,FALL
16780,45.70,22,FALL
16781,17.23,11,FALL
16782,42.74,19,FALL
16783,22.85,13,FALL
16784,85.20,34,FALL
16785,6.83,7,FALL
16786,42.61,19,FALL
16787,30.20,15,FALL
16788,28.49,16,FALL
16789,11.09,9,FALL
16790,74.39,31,FALL
16791,46.71,20,FALL
16792,82.44,33,FALL
16793,81.16,32,FALL
16794,25.46,14,FALL
16795,23.11,13,FALL
16796,27.94,15,FALL
16797,34.63,17,FALL
16798,30.89,16,FALL
16799,51.02,22,FALL
16800,39.77,18,FALL
16801,-1.00,5,FALL
16802,28.59,15,FALL
16803,81.12,33,FALL
16804,31.73,16,FALL
16805,28.05,15,FALL
16806,29.73,15,FALL
16807,74.94,30,FALL
16808,71.46,30,FALL
16809,7.07,8,FALL
16810,33.86,17,FALL
16811,20.08,12,FALL
16812,24.99,14,FALL
16813,35.07,17,FALL
16814,33.30,16,FALL
16815,48.97,22,FALL
16816,29.53,15,FALL
16817,37.73,18,FALL
16818,34.62,16,FALL
16819,47.33,19,FALL
16820,114.26,45,FALL
16821,24.84,13,FALL
16822,38.01,18,FALL
16823,71.37,28,FALL
16824,35.69,17,FALL
16825,81.80,33,FALL
16826,48.96,21,FALL
16827,29.27,16,FALL
16828,32.40,16,FALL
16829,8.88,8,FALL
16830,26.96,16,FALL
16831,43.77,20,FALL
16832,36.92,18,FALL
16833,8.92,8,FALL
16834,24.82,14,FALL
16835,3.21,6,FALL
16836,45.03,19,FALL
16837,32.57,16,FALL
16838,16.25,11,FALL
16839,102.34,39,FALL
16840,33.78,17,FALL
16841,3.78,7,FALL
16842,8.85,8,FALL
16843,1.35,6,FALL
16844,49.56,21,FALL
16845,22.52,13,FALL
16846,26.72,14,FALL
16847,37.10,18,FALL
16848,32.66,17,FALL
16849,55.21,24,FALL
16850,33.18,16,FALL
16851,-0.67,5,FALL
16852,32.60,16,FALL
16853,22.84,13,FALL
16854,31.69,16,FALL
16855,22.38,13,FALL
16856,28.46,15,FALL
16857,42.91,20,FALL
16858,34.87,17,FALL
16859,27.74,15,FALL
16860,49.11,22,FALL
16861,70.40,28,FALL
16862,28.53,15,FALL
16863,35.54,17,FALL
16864,23.31,13,FALL
16865,31.34,16,FALL
16866,6.93,7,FALL
16867,45.36,19,FALL
16868,11.87,9,FALL
16869,31.97,16,FALL
16870,34.32,17,FALL
16871,4.13,7,FALL
16872,34.11,16,FALL
16873,32.15,16,FALL
16874,29.80,16,FALL
16875,109.92,42,FALL
16876,34.61,17,FALL
16877,23.87,13,FALL
16878,-0.63,5,FALL
16879,24.88,14,FALL
16880,207.62,76,FALL
16881,-0.67,5,FALL
16882,45.78,21,FALL
16883,17.81,11,FALL
16884,0.91,6,FALL
16885,-0.76,5,FALL
16886,43.57,19,FALL
16887,27.66,15,FALL
16888,11.81,9,FALL
16889,28.55,15,FALL
16890,34.20,16,FALL
16891,13.21,9,FALL
16892,33.09,16,FALL
16893,66.52,27,FALL
16894,-0.88,5,FALL
16895,75.53,31,FALL
16896,64.52,27,FALL
16897,25.12,14,FALL
16898,79.73,32,FALL
16899,46.90,20,FALL
16900,31.08,16,FALL
16901,9.69,8,FALL
16902,3.74,7,FALL
16903,37.21,18,FALL
16904,29.66,16,FALL
16905,38.32,18,FALL
16906,53.16,22,FALL
16907,9.19,8,FALL
16908,15.86,10,FALL
16909,56.95,25,FALL
16910,9.29,8,FALL
16911,43.81,20,FALL
16912,76.85,33,FALL
16913,11.21,9,FALL
16914,39.18,18,FALL
16915,3.59,7,FALL
16916,92.90,36,FALL
16917,126.15,46,FALL
16918,25.95,14,FALL
16919,11.42,9,FALL
16920,-2.51,4,FALL
16921,-1.67,5,FALL
16922,33.08,17,FALL
16923,18.47,11,FALL
16924,26.60,14,FALL
16925,63.91,26,FALL
16926,43.56,19,FALL
16927,32.18,16,FALL
16928,23.31,14,FALL
16929,31.79,17,FALL
