Episode,Reward,Steps,Reason,Time
1475,474.68,197,FALL,04:48:01
1476,558.64,222,FALL,04:48:12
1477,548.92,219,FALL,04:48:23
1478,503.80,205,FALL,04:48:34
1479,1246.59,451,FALL,04:48:53
1480,606.15,237,FALL,04:49:05
1481,716.87,276,FALL,04:49:18
1482,706.72,270,FALL,04:49:31
1483,552.33,220,FALL,04:49:42
1484,463.20,191,FALL,04:49:52
1485,540.50,215,FALL,04:50:03
1486,640.54,249,FALL,04:50:16
1487,552.46,220,FALL,04:50:27
1488,521.20,209,FALL,04:50:38
1489,538.09,214,FALL,04:50:48
1490,645.38,252,FALL,04:51:00
1491,509.22,206,FALL,04:51:12
1492,676.08,260,FALL,04:51:24
1493,587.27,231,FALL,04:51:36
1494,710.98,272,FALL,04:51:48
1495,496.50,200,FALL,04:51:59
1496,575.56,227,FALL,04:52:10
1497,487.48,198,FALL,04:52:21
1498,707.75,272,FALL,04:52:34
1499,701.86,271,FALL,04:52:47
1500,567.84,224,FALL,04:52:58
1501,709.10,273,FALL,04:53:10
1502,596.55,234,FALL,04:53:22
1503,737.51,282,FALL,04:53:35
1504,593.75,233,FALL,04:53:47
1505,1987.75,698,FALL,04:54:14
1506,616.39,240,FALL,04:54:26
1507,636.78,248,FALL,04:54:38
1508,496.10,201,FALL,04:54:49
1509,685.01,263,FALL,04:55:02
1510,636.69,248,FALL,04:55:14
1511,566.85,224,FALL,04:55:25
1512,667.12,257,FALL,04:55:38
1513,1740.20,618,FALL,04:56:03
1514,627.42,246,FALL,04:56:15
1515,588.98,235,FALL,04:56:27
1516,674.73,261,FALL,04:56:39
1517,488.50,201,FALL,04:56:50
1518,685.80,264,FALL,04:57:03
1519,643.00,250,FALL,04:57:15
1520,499.92,202,FALL,04:57:26
1521,583.58,231,FALL,04:57:37
1522,514.29,209,FALL,04:57:48
1523,484.22,198,FALL,04:57:58
1524,506.63,204,FALL,04:58:08
1525,587.00,230,FALL,04:58:20
1526,566.09,224,FALL,04:58:31
1527,568.52,226,FALL,04:58:43
1528,536.40,214,FALL,04:58:54
1529,646.53,250,FALL,04:59:07
1530,488.03,199,FALL,04:59:17
1531,672.67,259,FALL,04:59:30
1532,1201.40,436,FALL,04:59:49
1533,509.84,205,FALL,05:00:00
1534,693.07,266,FALL,05:00:13
1535,489.36,199,FALL,05:00:23
1536,581.49,230,FALL,05:00:35
1537,625.49,244,FALL,05:00:47
1538,579.62,228,FALL,05:00:58
1539,738.15,281,FALL,05:01:11
1540,647.44,251,FALL,05:01:24
1541,1336.74,481,FALL,05:01:44
1542,499.56,201,FALL,05:01:55
1543,532.18,212,FALL,05:02:06
1544,513.51,208,FALL,05:02:16
1545,558.89,221,FALL,05:02:28
1546,608.73,238,FALL,05:02:40
1547,1194.70,434,FALL,05:02:58
1548,539.72,217,FALL,05:03:10
1549,573.60,227,FALL,05:03:21
1550,542.16,217,FALL,05:03:32
1551,543.14,216,FALL,05:03:43
1552,636.54,247,FALL,05:03:55
1553,228.13,114,FALL,05:04:02
1554,492.81,199,FALL,05:04:13
1555,503.02,203,FALL,05:04:24
1556,676.48,261,FALL,05:04:36
1557,670.41,258,FALL,05:04:49
1558,663.81,257,FALL,05:05:01
1559,619.06,241,FALL,05:05:13
1560,526.46,211,FALL,05:05:23
1561,1242.43,451,FALL,05:05:42
1562,665.66,260,FALL,05:05:54
1563,696.16,267,FALL,05:06:07
1564,681.43,262,FALL,05:06:20
1565,679.50,261,FALL,05:06:33
1566,472.61,192,FALL,05:06:43
1567,521.19,208,FALL,05:06:54
1568,679.98,262,FALL,05:07:06
1569,633.85,246,FALL,05:07:19
1570,537.67,217,FALL,05:07:30
1571,642.63,251,FALL,05:07:43
1572,1256.80,454,FALL,05:08:02
1573,516.22,207,FALL,05:08:13
1574,534.41,214,FALL,05:08:24
1575,484.73,197,FALL,05:08:34
1576,692.56,267,FALL,05:08:47
1577,674.64,260,FALL,05:09:00
1578,554.76,220,FALL,05:09:11
1579,617.89,241,FALL,05:09:23
1580,619.33,241,FALL,05:09:35
1581,585.78,230,FALL,05:09:47
1582,679.65,263,FALL,05:09:59
1583,626.79,244,FALL,05:10:11
1584,704.85,271,FALL,05:10:24
1585,606.19,238,FALL,05:10:36
1586,528.40,212,FALL,05:10:47
1587,598.29,235,FALL,05:10:59
1588,696.61,267,FALL,05:11:12
1589,502.66,204,FALL,05:11:23
1590,498.53,201,FALL,05:11:33
1591,1224.99,444,FALL,05:11:52
1592,1147.21,419,FALL,05:12:11
1593,531.98,213,FALL,05:12:22
1594,634.00,246,FALL,05:12:34
1595,547.20,217,FALL,05:12:45
1596,510.23,205,FALL,05:12:56
1597,651.44,252,FALL,05:13:08
1598,573.84,227,FALL,05:13:20
1599,526.53,211,FALL,05:13:31
1600,551.28,222,FALL,05:13:42
1601,654.71,255,FALL,05:13:55
1602,686.73,264,FALL,05:14:08
1603,1209.22,438,FALL,05:14:27
1604,1372.75,494,FALL,05:14:47
1605,1221.07,442,FALL,05:15:05
1606,670.24,259,FALL,05:15:17
1607,704.87,271,FALL,05:15:31
1608,685.10,265,FALL,05:15:43
1609,509.85,205,FALL,05:15:54
1610,2372.91,829,FALL,05:16:27
1611,1636.72,581,FALL,05:16:50
1612,671.18,259,FALL,05:17:03
1613,701.25,269,FALL,05:17:16
1614,733.97,283,FALL,05:17:29
1615,483.27,196,FALL,05:17:40
1616,569.18,225,FALL,05:17:51
1617,551.66,219,FALL,05:18:02
1618,508.35,206,FALL,05:18:13
1619,492.90,200,FALL,05:18:24
1620,1780.81,630,FALL,05:18:48
1621,502.37,203,FALL,05:18:59
1622,662.89,256,FALL,05:19:11
1623,574.01,226,FALL,05:19:23
1624,1156.90,421,FALL,05:19:42
1625,683.39,263,FALL,05:19:55
1626,676.78,262,FALL,05:20:07
1627,1215.59,444,FALL,05:20:26
1628,519.94,208,FALL,05:20:37
1629,695.36,267,FALL,05:20:50
1630,682.15,264,FALL,05:21:02
1631,705.99,273,FALL,05:21:15
1632,715.84,274,FALL,05:21:29
1633,555.10,223,FALL,05:21:40
1634,562.99,223,FALL,05:21:51
1635,657.44,254,FALL,05:22:04
1636,2442.14,852,FALL,05:22:37
1637,1737.00,615,FALL,05:23:03
1638,592.99,233,FALL,05:23:14
1639,1139.80,417,FALL,05:23:33
1640,1328.48,478,FALL,05:23:53
1641,638.93,249,FALL,05:24:06
1642,1250.15,453,FALL,05:24:25
1643,1211.59,440,FALL,05:24:43
1644,697.86,268,FALL,05:24:57
1645,696.83,267,FALL,05:25:10
1646,1273.14,460,FALL,05:25:29
1647,2873.22,998,FALL,05:26:09
1648,636.18,248,FALL,05:26:21
1649,2441.86,851,FALL,05:26:54
1650,519.44,209,FALL,05:27:06
1651,700.78,269,FALL,05:27:19
1652,1280.97,462,FALL,05:27:39
1653,718.06,275,FALL,05:27:52
1654,621.74,242,FALL,05:28:03
1655,1361.90,491,FALL,05:28:24
1656,1181.60,429,FALL,05:28:43
1657,653.46,253,FALL,05:28:56
1658,2495.24,868,FALL,05:29:30
1659,631.74,247,FALL,05:29:41
1660,697.16,268,FALL,05:29:54
1661,1593.13,567,FALL,05:30:18
1662,495.69,200,FALL,05:30:29
1663,2138.56,749,FALL,05:30:59
1664,4644.98,1591,FALL,05:31:59
1665,525.40,210,FALL,05:32:10
1666,5507.26,1876,FALL,05:33:21
1667,1006.32,372,FALL,05:33:37
1668,3378.34,1163,FALL,05:34:22
1669,2323.57,811,FALL,05:34:54
1670,613.36,242,FALL,05:35:06
1671,1143.08,420,FALL,05:35:23
1672,6651.75,2262,FALL,05:36:47
1673,1283.35,466,FALL,05:37:07
1674,604.82,238,FALL,05:37:19
1675,559.16,221,FALL,05:37:31
1676,5604.51,1909,FALL,05:38:42
1677,1696.66,602,FALL,05:39:07
1678,1216.04,441,FALL,05:39:26
1679,1886.51,667,FALL,05:39:53
1680,569.35,225,FALL,05:40:04
1681,2666.26,927,FALL,05:40:40
1682,3846.73,1322,FALL,05:41:31
1683,480.51,195,FALL,05:41:41
1684,2071.68,727,FALL,05:42:11
1685,2299.71,803,FALL,05:42:42
1686,602.30,236,FALL,05:42:54
1687,2996.40,1036,FALL,05:43:34
1688,2763.72,959,FALL,05:44:12
1689,1253.08,453,FALL,05:44:32
1690,513.29,206,FALL,05:44:43
1691,4525.73,1547,FALL,05:45:41
1692,2801.03,971,FALL,05:46:19
1693,636.60,248,FALL,05:46:31
1694,1793.69,633,FALL,05:46:57
1695,4109.48,1409,FALL,05:47:51
1696,2332.04,816,FALL,05:48:23
1697,3029.41,1047,FALL,05:49:04
1698,623.75,245,FALL,05:49:16
1699,11404.73,3845,FALL,05:51:37
1700,492.63,199,FALL,05:51:48
1701,4085.82,1400,FALL,05:52:42
1702,1915.29,674,FALL,05:53:09
1703,4570.91,1564,FALL,05:54:09
1704,3474.44,1197,FALL,05:54:56
1705,16013.71,5397,FALL,05:58:16
1706,7279.97,2467,FALL,05:59:47
1707,3198.69,1103,FALL,06:00:31
1708,12922.05,4355,FALL,06:03:10
1709,17831.47,6009,FALL,06:06:48
1710,633.10,248,FALL,06:07:01
1711,11179.21,3771,FALL,06:09:20
1712,10508.50,3550,FALL,06:11:30
1713,4095.21,1406,FALL,06:12:24
1714,6756.21,2296,FALL,06:13:50
1715,18792.38,6315,FALL,06:17:40
1716,3178.37,1106,FALL,06:18:25
1717,4998.93,1705,FALL,06:19:29
1718,6290.32,2177,FALL,06:20:53
1719,18727.44,6292,FALL,06:24:37
1720,22592.98,7581,FALL,06:29:07
1721,29941.74,9999,TIME_LIMIT,06:35:00
1722,4562.21,1571,FALL,06:35:58
1723,7479.81,2534,FALL,06:37:30
1724,23243.67,7798,FALL,06:42:07
1725,29933.29,9999,TIME_LIMIT,06:48:02
1726,1177.50,429,FALL,06:48:20
1727,15112.37,5083,FALL,06:51:24
1728,3352.93,1158,FALL,06:52:08
1729,5158.20,1759,FALL,06:53:13
1730,5429.58,1850,FALL,06:54:22
1731,4699.12,1606,FALL,06:55:22
1732,3435.69,1182,FALL,06:56:08
1733,10116.47,3419,FALL,06:58:10
1734,4763.74,1628,FALL,06:59:11
1735,3443.37,1187,FALL,06:59:56
1736,26528.98,8896,FALL,07:05:12
1737,4713.81,1610,FALL,07:06:12
1738,14238.37,4795,FALL,07:09:02
1739,5893.17,2003,FALL,07:10:16
1740,8669.14,2933,FALL,07:12:02
1741,13496.12,4558,FALL,07:14:46
1742,18256.66,6132,FALL,07:18:24
1743,3956.65,1356,FALL,07:19:15
1744,5293.35,1804,FALL,07:20:22
1745,3096.30,1070,FALL,07:21:02
1746,3842.09,1320,FALL,07:21:52
1747,7668.56,2600,FALL,07:23:30
1748,4370.15,1497,FALL,07:24:26
1749,5655.48,1929,FALL,07:25:39
1750,7660.46,2603,FALL,07:27:16
1751,6256.59,2126,FALL,07:28:35
1752,6577.41,2233,FALL,07:29:58
1753,10386.13,3505,FALL,07:32:04
1754,7797.52,2644,FALL,07:33:42
1755,6716.31,2280,FALL,07:35:06
1756,6814.41,2325,FALL,07:36:32
1757,4361.01,1491,FALL,07:37:28
1758,5008.71,1708,FALL,07:38:32
1759,5470.80,1865,FALL,07:39:42
1760,5502.35,1876,FALL,07:40:52
1761,5395.98,1852,FALL,07:42:02
1762,6571.21,2238,FALL,07:43:24
1763,6102.95,2080,FALL,07:44:40
1764,5504.38,1875,FALL,07:45:50
1765,7159.39,2431,FALL,07:47:20
1766,6179.86,2100,FALL,07:48:37
1767,7057.69,2394,FALL,07:50:03
1768,8567.27,2905,FALL,07:51:50
1769,10387.73,3513,FALL,07:53:58
1770,7004.90,2376,FALL,07:55:25
1771,9194.67,3111,FALL,07:57:20
1772,9516.69,3217,FALL,07:59:17
1773,7718.00,2616,FALL,08:00:52
1774,6948.89,2356,FALL,08:02:18
1775,10211.62,3456,FALL,08:04:23
1776,10028.71,3396,FALL,08:06:28
1777,6700.52,2276,FALL,08:07:52
1778,8069.40,2731,FALL,08:09:31
1779,8494.92,2876,FALL,08:11:16
1780,11538.24,3891,FALL,08:13:37
1781,4377.92,1497,FALL,08:14:32
1782,7424.57,2515,FALL,08:16:03
1783,8008.01,2714,FALL,08:17:43
1784,7061.99,2397,FALL,08:19:11
1785,6988.39,2371,FALL,08:20:36
1786,8199.27,2777,FALL,08:22:18
1787,6210.37,2117,FALL,08:23:36
1788,24947.27,8394,FALL,08:28:40
1789,5802.80,1978,FALL,08:29:54
1790,7639.01,2594,FALL,08:31:29
1791,10587.22,3577,FALL,08:33:39
1792,18771.38,6320,FALL,08:37:27
1793,17275.00,5814,FALL,08:40:57
1794,18999.07,6390,FALL,08:44:45
1795,21193.05,7123,FALL,08:49:00
1796,23517.10,7889,FALL,08:53:38
1797,25826.54,8665,FALL,08:58:46
1798,22693.75,7632,FALL,09:03:23
1799,25638.27,8604,FALL,09:08:30
1800,23710.94,7960,FALL,09:13:14
1801,29390.25,9854,FALL,09:19:06
1802,17611.46,5917,FALL,09:22:37
1803,6899.71,2339,FALL,09:24:01
1804,20103.16,6759,FALL,09:28:05
1805,13778.64,4638,FALL,09:30:50
1806,18551.57,6239,FALL,09:34:33
1807,17799.85,5980,FALL,09:38:03
1808,23709.37,7957,FALL,09:42:47
1809,29905.96,9999,TIME_LIMIT,09:48:44
1810,29908.64,9999,TIME_LIMIT,09:54:40
1811,29905.25,9999,TIME_LIMIT,10:00:39
1812,29923.74,9999,TIME_LIMIT,10:06:32
1813,15249.41,5127,FALL,10:09:32
1814,29939.16,9999,TIME_LIMIT,10:15:22
1815,23630.40,7947,FALL,10:20:08
1816,8906.23,3008,FALL,10:21:56
1817,29799.13,9999,TIME_LIMIT,10:27:55
1818,29948.20,9999,TIME_LIMIT,10:33:42
1819,29938.93,9999,TIME_LIMIT,10:39:29
1820,29955.57,9999,TIME_LIMIT,10:45:08
1821,29953.91,9999,TIME_LIMIT,10:50:46
1822,29951.14,9999,TIME_LIMIT,10:56:29
1823,29954.24,9999,TIME_LIMIT,11:02:08
1824,27590.79,9253,FALL,11:07:33
1825,29938.25,9999,TIME_LIMIT,11:13:26
1826,28573.04,9575,FALL,11:18:55
1827,25100.10,8415,FALL,11:23:44
1828,29943.48,9999,TIME_LIMIT,11:29:32
1829,29948.42,9999,TIME_LIMIT,11:35:15
1830,29948.54,9999,TIME_LIMIT,11:40:57
1831,26493.57,8895,FALL,11:46:08
1832,24164.07,8106,FALL,11:50:48
1833,29954.65,9999,TIME_LIMIT,11:56:29
1834,29881.18,9999,TIME_LIMIT,12:02:21
1835,29951.24,9999,TIME_LIMIT,12:08:03
1836,25849.16,8674,FALL,12:13:05
1837,20696.93,6948,FALL,12:17:09
1838,29908.01,9999,TIME_LIMIT,12:23:01
1839,29895.51,9999,TIME_LIMIT,12:28:50
1840,29938.70,9999,TIME_LIMIT,12:34:36
1841,21608.78,7248,FALL,12:38:43
1842,29934.33,9999,TIME_LIMIT,12:44:29
1843,20340.91,6830,FALL,12:48:27
1844,29952.96,9999,TIME_LIMIT,12:54:07
1845,29930.30,9999,TIME_LIMIT,12:59:56
1846,18978.30,6377,FALL,13:03:37
1847,22035.84,7428,FALL,13:07:59
1848,29905.02,9999,TIME_LIMIT,13:13:48
1849,29927.78,9999,TIME_LIMIT,13:19:35
1850,29930.08,9999,TIME_LIMIT,13:25:18
1851,29958.26,9999,TIME_LIMIT,13:30:57
1852,29956.71,9999,TIME_LIMIT,13:36:36
1853,29956.03,9999,TIME_LIMIT,13:42:14
1854,29956.24,9999,TIME_LIMIT,13:47:55
1855,29951.90,9999,TIME_LIMIT,13:53:33
1856,29956.15,9999,TIME_LIMIT,13:59:13
1857,29949.78,9999,TIME_LIMIT,14:04:54
1858,29954.37,9999,TIME_LIMIT,14:10:33
1859,29933.63,9999,TIME_LIMIT,14:16:15
1860,29949.24,9999,TIME_LIMIT,14:21:55
1861,29954.63,9999,TIME_LIMIT,14:27:36
1862,29952.99,9999,TIME_LIMIT,14:33:14
1863,29954.05,9999,TIME_LIMIT,14:38:54
1864,29952.07,9999,TIME_LIMIT,14:44:39
1865,29940.29,9999,TIME_LIMIT,14:50:30
1866,29940.11,9999,TIME_LIMIT,14:56:21
1867,29922.55,9999,TIME_LIMIT,15:02:15
1868,29933.50,9999,TIME_LIMIT,15:08:08
1869,29934.51,9999,TIME_LIMIT,15:14:00
1870,29932.95,9999,TIME_LIMIT,15:19:52
1871,14129.93,4760,FALL,15:22:43
1872,29924.43,9999,TIME_LIMIT,15:28:36
1873,29920.02,9999,TIME_LIMIT,15:34:30
1874,29910.49,9999,TIME_LIMIT,15:40:28
1875,29924.31,9999,TIME_LIMIT,15:46:23
1876,29923.36,9999,TIME_LIMIT,15:52:20
1877,29926.98,9999,TIME_LIMIT,15:58:15
1878,29927.83,9999,TIME_LIMIT,16:04:11
1879,29925.52,9999,TIME_LIMIT,16:10:08
1880,29924.23,9999,TIME_LIMIT,16:16:03
1881,29927.58,9999,TIME_LIMIT,16:22:00
1882,29930.07,9999,TIME_LIMIT,16:27:54
1883,29926.60,9999,TIME_LIMIT,16:33:48
1884,29920.56,9999,TIME_LIMIT,16:39:45
1885,29923.36,9999,TIME_LIMIT,16:45:40
1886,29921.07,9999,TIME_LIMIT,16:51:37
1887,29930.54,9999,TIME_LIMIT,16:57:35
1888,29922.88,9999,TIME_LIMIT,17:03:33
1889,29926.27,9999,TIME_LIMIT,17:09:30
1890,29926.85,9999,TIME_LIMIT,17:15:29
1891,29936.07,9999,TIME_LIMIT,17:21:26
1892,29937.56,9999,TIME_LIMIT,17:27:21
1893,29933.92,9999,TIME_LIMIT,17:33:20
1894,29935.70,9999,TIME_LIMIT,17:39:17
1895,29934.89,9999,TIME_LIMIT,17:45:15
1896,29930.85,9999,TIME_LIMIT,17:51:11
1897,29938.16,9999,TIME_LIMIT,17:57:10
1898,29932.63,9999,TIME_LIMIT,18:03:06
1899,29933.33,9999,TIME_LIMIT,18:09:06
1900,29934.80,9999,TIME_LIMIT,18:15:06
1901,29929.15,9999,TIME_LIMIT,18:21:28
1902,29930.05,9999,TIME_LIMIT,18:27:49
1903,29939.15,9999,TIME_LIMIT,18:33:55
1904,29938.90,9999,TIME_LIMIT,18:39:59
1905,29933.13,9999,TIME_LIMIT,18:46:04
1906,29933.08,9999,TIME_LIMIT,18:52:12
1907,29933.84,9999,TIME_LIMIT,18:58:13
1908,29936.04,9999,TIME_LIMIT,19:04:21
1909,29936.80,9999,TIME_LIMIT,19:10:28
1910,29932.70,9999,TIME_LIMIT,19:16:36
1911,29939.40,9999,TIME_LIMIT,19:22:43
1912,29941.91,9999,TIME_LIMIT,19:28:51
1913,29941.88,9999,TIME_LIMIT,19:34:56
1914,29940.19,9999,TIME_LIMIT,19:40:57
1915,29938.73,9999,TIME_LIMIT,19:47:00
1916,29937.60,9999,TIME_LIMIT,19:52:59
1917,29934.72,9999,TIME_LIMIT,19:58:57
1918,29931.70,9999,TIME_LIMIT,20:04:53
1919,29932.12,9999,TIME_LIMIT,20:10:50
1920,29933.90,9999,TIME_LIMIT,20:16:46
1921,29931.37,9999,TIME_LIMIT,20:22:43
1922,29932.33,9999,TIME_LIMIT,20:28:41
1923,29932.73,9999,TIME_LIMIT,20:34:38
1924,29934.26,9999,TIME_LIMIT,20:40:37
1925,29936.45,9999,TIME_LIMIT,20:46:34
1926,29928.99,9999,TIME_LIMIT,20:52:32
1927,29930.11,9999,TIME_LIMIT,20:58:28
1928,29923.61,9999,TIME_LIMIT,21:04:25
1929,29928.73,9999,TIME_LIMIT,21:10:27
1930,29927.71,9999,TIME_LIMIT,21:16:35
1931,29923.21,9999,TIME_LIMIT,21:22:39
1932,29922.87,9999,TIME_LIMIT,21:28:57
1933,29931.83,9999,TIME_LIMIT,21:35:07
1934,29932.92,9999,TIME_LIMIT,21:41:06
1935,29929.32,9999,TIME_LIMIT,21:47:04
1936,29934.73,9999,TIME_LIMIT,21:53:01
1937,29931.46,9999,TIME_LIMIT,21:58:56
1938,29928.36,9999,TIME_LIMIT,22:04:54
1939,29934.65,9999,TIME_LIMIT,22:11:12
1940,29932.54,9999,TIME_LIMIT,22:17:06
1941,29928.80,9999,TIME_LIMIT,22:22:58
1942,29929.80,9999,TIME_LIMIT,22:28:51
1943,29935.62,9999,TIME_LIMIT,22:34:42
1944,29936.86,9999,TIME_LIMIT,22:40:33
1945,29936.31,9999,TIME_LIMIT,22:46:23
1946,29942.25,9999,TIME_LIMIT,22:52:25
1947,29942.44,9999,TIME_LIMIT,22:58:19
1948,29944.63,9999,TIME_LIMIT,23:04:14
1949,29946.30,9999,TIME_LIMIT,23:10:10
1950,29938.22,9999,TIME_LIMIT,23:16:05
1951,29945.10,9999,TIME_LIMIT,23:22:00
1952,29945.15,9999,TIME_LIMIT,23:27:56
1953,29939.28,9999,TIME_LIMIT,23:33:52
1954,29938.46,9999,TIME_LIMIT,23:39:50
1955,29936.38,9999,TIME_LIMIT,23:45:49
1956,29934.56,9999,TIME_LIMIT,23:51:46
1957,29935.11,9999,TIME_LIMIT,23:57:45
1958,29941.20,9999,TIME_LIMIT,00:03:56
1959,29936.82,9999,TIME_LIMIT,00:10:04
1960,29928.22,9999,TIME_LIMIT,00:16:08
1961,29938.47,9999,TIME_LIMIT,00:22:05
1962,29940.08,9999,TIME_LIMIT,00:28:02
1963,29933.96,9999,TIME_LIMIT,00:33:58
1964,29933.44,9999,TIME_LIMIT,00:39:56
1965,29929.48,9999,TIME_LIMIT,00:45:55
1966,29932.50,9999,TIME_LIMIT,00:52:00
1967,29935.59,9999,TIME_LIMIT,00:58:10
1968,29932.54,9999,TIME_LIMIT,01:04:21
1969,29929.83,9999,TIME_LIMIT,01:10:31
1970,29920.05,9999,TIME_LIMIT,01:16:41
1971,29915.38,9999,TIME_LIMIT,01:22:57
1972,29908.29,9999,TIME_LIMIT,01:29:01
1973,29908.03,9999,TIME_LIMIT,01:35:11
1974,29906.03,9999,TIME_LIMIT,01:41:23
1975,29909.13,9999,TIME_LIMIT,01:47:34
1976,29908.95,9999,TIME_LIMIT,01:53:46
1977,29912.90,9999,TIME_LIMIT,01:59:57
1978,29904.98,9999,TIME_LIMIT,02:06:12
1979,29906.64,9999,TIME_LIMIT,02:12:24
1980,29903.40,9999,TIME_LIMIT,02:18:38
1981,29910.75,9999,TIME_LIMIT,02:24:46
1982,29908.79,9999,TIME_LIMIT,02:30:54
1983,29906.31,9999,TIME_LIMIT,02:37:07
1984,29907.63,9999,TIME_LIMIT,02:43:17
1985,29910.21,9999,TIME_LIMIT,02:49:30
1986,29905.32,9999,TIME_LIMIT,02:55:39
1987,29898.33,9999,TIME_LIMIT,03:01:54
1988,12043.33,4062,FALL,03:04:28
1989,29901.59,9999,TIME_LIMIT,03:10:43
1990,29904.44,9999,TIME_LIMIT,03:16:57
1991,29905.36,9999,TIME_LIMIT,03:23:06
1992,29903.53,9999,TIME_LIMIT,03:29:03
1993,29907.40,9999,TIME_LIMIT,03:35:03
1994,29908.19,9999,TIME_LIMIT,03:41:03
1995,29895.86,9999,TIME_LIMIT,03:47:03
1996,29900.47,9999,TIME_LIMIT,03:53:06
1997,20793.80,6990,FALL,03:57:21
1998,29902.78,9999,TIME_LIMIT,04:03:21
1999,29898.16,9999,TIME_LIMIT,04:09:22
2000,29907.53,9999,TIME_LIMIT,04:15:22
2001,29911.08,9999,TIME_LIMIT,04:21:21
2002,29915.56,9999,TIME_LIMIT,04:27:20
2003,29918.33,9999,TIME_LIMIT,04:33:20
2004,29913.45,9999,TIME_LIMIT,04:39:17
2005,29906.41,9999,TIME_LIMIT,04:45:16
2006,29915.56,9999,TIME_LIMIT,04:51:17
2007,29918.63,9999,TIME_LIMIT,04:57:17
2008,29916.61,9999,TIME_LIMIT,05:03:16
2009,29922.59,9999,TIME_LIMIT,05:09:15
2010,29926.02,9999,TIME_LIMIT,05:15:13
2011,29925.33,9999,TIME_LIMIT,05:21:09
2012,29926.19,9999,TIME_LIMIT,05:27:04
2013,29920.42,9999,TIME_LIMIT,05:32:59
2014,29922.42,9999,TIME_LIMIT,05:38:52
2015,29923.84,9999,TIME_LIMIT,05:44:48
2016,29923.37,9999,TIME_LIMIT,05:50:44
2017,29919.95,9999,TIME_LIMIT,05:56:44
2018,29918.10,9999,TIME_LIMIT,06:02:41
2019,29905.37,9999,TIME_LIMIT,06:08:39
2020,29909.06,9999,TIME_LIMIT,06:14:37
2021,29902.04,9999,TIME_LIMIT,06:20:35
2022,9169.15,3101,FALL,06:22:27
2023,29900.91,9999,TIME_LIMIT,06:28:21
2024,29906.52,9999,TIME_LIMIT,06:34:15
2025,29901.48,9999,TIME_LIMIT,06:40:11
2026,29902.26,9999,TIME_LIMIT,06:46:07
2027,29909.63,9999,TIME_LIMIT,06:52:04
2028,29906.82,9999,TIME_LIMIT,06:57:59
2029,29907.00,9999,TIME_LIMIT,07:03:52
2030,29900.99,9999,TIME_LIMIT,07:09:46
2031,29900.08,9999,TIME_LIMIT,07:15:40
2032,29893.86,9999,TIME_LIMIT,07:21:34
2033,29900.51,9999,TIME_LIMIT,07:27:27
2034,29902.69,9999,TIME_LIMIT,07:33:22
2035,29902.56,9999,TIME_LIMIT,07:39:17
2036,29904.11,9999,TIME_LIMIT,07:45:13
2037,29918.73,9999,TIME_LIMIT,07:51:05
2038,29919.76,9999,TIME_LIMIT,07:57:00
2039,29918.62,9999,TIME_LIMIT,08:02:56
2040,24803.48,8323,FALL,08:07:50
2041,29925.02,9999,TIME_LIMIT,08:13:45
2042,29927.11,9999,TIME_LIMIT,08:19:39
2043,29926.37,9999,TIME_LIMIT,08:25:34
2044,29927.69,9999,TIME_LIMIT,08:31:27
2045,29931.46,9999,TIME_LIMIT,08:37:21
2046,29931.11,9999,TIME_LIMIT,08:43:15
2047,29923.47,9999,TIME_LIMIT,08:49:09
2048,29924.63,9999,TIME_LIMIT,08:55:01
2049,29926.74,9999,TIME_LIMIT,09:00:56
2050,29918.48,9999,TIME_LIMIT,09:06:52
2051,29919.20,9999,TIME_LIMIT,09:12:46
2052,29925.47,9999,TIME_LIMIT,09:18:39
2053,29929.48,9999,TIME_LIMIT,09:24:33
2054,29929.12,9999,TIME_LIMIT,09:30:28
2055,29924.26,9999,TIME_LIMIT,09:36:22
2056,29922.69,9999,TIME_LIMIT,09:42:17
2057,29921.54,9999,TIME_LIMIT,09:48:12
2058,29917.09,9999,TIME_LIMIT,09:54:08
2059,29917.35,9999,TIME_LIMIT,10:00:04
2060,29912.40,9999,TIME_LIMIT,10:05:59
2061,29913.90,9999,TIME_LIMIT,10:11:55
2062,29923.78,9999,TIME_LIMIT,10:17:51
2063,29921.54,9999,TIME_LIMIT,10:23:49
2064,29923.55,9999,TIME_LIMIT,10:29:47
2065,29924.50,9999,TIME_LIMIT,10:35:48
2066,29922.30,9999,TIME_LIMIT,10:41:50
2067,29926.32,9999,TIME_LIMIT,10:47:50
2068,29922.83,9999,TIME_LIMIT,10:53:52
2069,29930.12,9999,TIME_LIMIT,10:59:52
2070,29930.91,9999,TIME_LIMIT,11:05:55
2071,28304.81,9492,FALL,11:11:37
2072,29924.64,9999,TIME_LIMIT,11:17:36
2073,29931.16,9999,TIME_LIMIT,11:23:39
2074,21336.13,7166,FALL,11:27:59
2075,29921.97,9999,TIME_LIMIT,11:33:59
2076,29921.17,9999,TIME_LIMIT,11:39:59
2077,29926.37,9999,TIME_LIMIT,11:45:58
2078,29934.91,9999,TIME_LIMIT,11:51:58
2079,29934.69,9999,TIME_LIMIT,11:57:57
2080,29936.63,9999,TIME_LIMIT,12:03:58
2081,29936.28,9999,TIME_LIMIT,12:09:59
2082,29934.41,9999,TIME_LIMIT,12:16:01
2083,29930.17,9999,TIME_LIMIT,12:22:04
2084,29931.81,9999,TIME_LIMIT,12:28:03
