Episode,Reward,Steps,Reason,Time
561,37.22,39,FALL,16:25:19
562,597.17,240,FALL,16:25:37
563,221.60,87,FALL,16:25:46
564,132.14,91,FALL,16:25:55
565,64.14,55,FALL,16:26:02
566,15.84,52,FALL,16:26:09
567,184.02,89,FALL,16:26:19
568,814.85,327,FALL,16:26:42
569,170.38,85,FALL,16:26:51
570,537.88,208,FALL,16:27:07
571,163.45,79,FALL,16:27:16
572,949.48,470,FALL,16:27:46
573,291.27,203,FALL,16:28:02
574,73.66,61,FALL,16:28:10
575,322.42,159,FALL,16:28:23
576,37.42,36,FALL,16:28:29
577,256.65,95,FALL,16:28:39
578,120.87,61,FALL,16:28:46
579,194.59,97,FALL,16:28:56
580,113.37,58,FALL,16:29:03
581,315.67,119,FALL,16:29:14
582,134.36,64,FALL,16:29:22
583,243.13,112,FALL,16:29:32
584,91.98,63,FALL,16:29:40
585,242.51,125,FALL,16:29:51
586,188.21,89,FALL,16:30:00
587,67.80,59,FALL,16:30:08
588,169.55,145,FALL,16:30:20
589,203.40,233,FALL,16:30:36
590,150.59,91,FALL,16:30:45
591,35.56,33,FALL,16:30:51
592,210.92,91,FALL,16:31:01
593,267.69,110,FALL,16:31:11
594,130.17,62,FALL,16:31:19
595,487.57,352,FALL,16:31:42
596,212.58,91,FALL,16:31:51
597,13.21,77,FALL,16:32:00
598,46.89,35,FALL,16:32:06
599,85.95,69,FALL,16:32:14
600,26.47,52,FALL,16:32:21
601,123.54,61,FALL,16:32:28
602,104.78,92,FALL,16:32:37
603,85.02,93,FALL,16:32:47
604,85.76,104,FALL,16:32:57
605,42.52,41,FALL,16:33:03
606,79.16,58,FALL,16:33:11
607,340.14,126,FALL,16:33:22
608,172.53,137,FALL,16:33:34
609,206.38,129,FALL,16:33:46
610,195.69,95,FALL,16:33:55
611,362.56,151,FALL,16:34:08
612,51.27,33,FALL,16:34:14
613,124.70,62,FALL,16:34:21
614,325.84,148,FALL,16:34:33
615,145.97,70,FALL,16:34:42
616,65.53,67,FALL,16:34:50
617,-5.60,22,FALL,16:34:55
618,83.88,66,FALL,16:35:03
619,236.75,94,FALL,16:35:12
620,44.81,32,FALL,16:35:18
621,122.88,103,FALL,16:35:28
622,404.93,180,FALL,16:35:43
623,251.44,163,FALL,16:35:56
624,97.52,61,FALL,16:36:03
625,444.81,179,FALL,16:36:17
626,37.94,38,FALL,16:36:24
627,29.55,31,FALL,16:36:30
628,381.72,186,FALL,16:36:44
629,74.45,58,FALL,16:36:52
630,47.01,35,FALL,16:36:58
631,258.54,211,FALL,16:37:14
632,41.61,49,FALL,16:37:21
633,119.81,61,FALL,16:37:29
634,3.18,35,FALL,16:37:35
635,12.21,38,FALL,16:37:41
636,349.03,147,FALL,16:37:54
637,334.35,149,FALL,16:38:07
638,90.53,63,FALL,16:38:15
639,167.17,91,FALL,16:38:25
640,58.92,35,FALL,16:38:31
641,33.71,41,FALL,16:38:38
642,47.12,32,FALL,16:38:44
643,45.56,33,FALL,16:38:50
644,27.24,36,FALL,16:38:56
645,79.06,64,FALL,16:39:04
646,133.27,99,FALL,16:39:14
647,26.34,49,FALL,16:39:21
648,295.87,142,FALL,16:39:33
649,462.99,200,FALL,16:39:49
650,67.21,50,FALL,16:39:57
651,137.69,84,FALL,16:40:06
652,459.31,214,FALL,16:40:23
653,254.77,126,FALL,16:40:33
654,21.39,43,FALL,16:40:40
655,82.11,93,FALL,16:40:49
656,-4.93,19,FALL,16:40:54
657,126.22,78,FALL,16:41:02
658,23.74,35,FALL,16:41:08
659,49.91,35,FALL,16:41:15
660,514.15,210,FALL,16:41:31
661,41.99,41,FALL,16:41:37
662,408.60,233,FALL,16:41:55
663,105.12,76,FALL,16:42:03
664,94.89,82,FALL,16:42:12
665,347.57,149,FALL,16:42:25
666,15.56,36,FALL,16:42:31
667,521.75,208,FALL,16:42:47
668,154.20,91,FALL,16:42:56
669,55.07,41,FALL,16:43:03
670,-1.56,27,FALL,16:43:08
671,183.37,199,FALL,16:43:23
672,231.85,91,FALL,16:43:32
673,45.88,58,FALL,16:43:39
