x,y,z,hn,ht,dg,mct,mcn
0.03,-0.05,0.13,-0.367174,1.86528,2.13365,-0.316697,0.367174
0.03,-0.05,0.14,-0.343024,1.69496,1.98466,-0.338036,0.343024
0.03,-0.05,0.15,-0.321751,1.53496,1.82894,-0.342311,0.321751
0.03,-0.05,0.16,-0.302885,1.38038,1.66381,-0.331759,0.302885
0.03,-0.05,0.17,-0.286051,1.22656,1.48554,-0.307311,0.286051
0.03,-0.05,0.18,-0.270947,1.06805,1.28816,-0.268439,0.270947
0.03,-0.05,0.19,-0.257324,0.896627,1.06055,-0.212253,0.257324
0.03,-0.05,0.2,-0.244979,0.694628,0.776013,-0.129718,0.244979
0.03,-0.05,0.21,-0.233743,0.377724,0.301522,0.0278699,0.233743
0.03,-0.04,0.1,-0.380506,2.64276,2.63023,-0.035797,0.380506
0.03,-0.04,0.11,-0.348771,2.36096,2.47945,-0.166829,0.348771
0.03,-0.04,0.12,-0.321751,2.12892,2.3324,-0.251813,0.321751
0.03,-0.04,0.13,-0.298499,1.92856,2.18474,-0.30452,0.298499
0.03,-0.04,0.14,-0.2783,1.74896,2.03374,-0.333117,0.2783
0.03,-0.04,0.15,-0.260602,1.58266,1.87699,-0.342658,0.260602
0.03,-0.04,0.16,-0.244979,1.42396,1.71181,-0.336182,0.244979
0.03,-0.04,0.17,-0.231091,1.26781,1.53467,-0.315192,0.231091
0.03,-0.04,0.18,-0.218669,1.10877,1.34012,-0.279685,0.218669
0.03,-0.04,0.19,-0.207496,0.939315,1.1185,-0.227522,0.207496
0.03,-0.04,0.2,-0.197396,0.744815,0.848192,-0.151709,0.197396
0.03,-0.04,0.21,-0.188222,0.473091,0.447348,-0.0225886,0.188222
0.03,-0.03,0.1,-0.291457,2.76109,2.68639,0.0263654,0.291457
0.03,-0.03,0.11,-0.266252,2.44531,2.52744,-0.130457,0.266252
0.03,-0.03,0.12,-0.244979,2.19352,2.37574,-0.230554,0.244979
0.03,-0.03,0.13,-0.226799,1.98064,2.22515,-0.292841,0.226799
0.03,-0.03,0.14,-0.211093,1.79276,2.07228,-0.327858,0.211093
0.03,-0.03,0.15,-0.197396,1.62089,1.9145,-0.34194,0.197396
0.03,-0.03,0.16,-0.185348,1.45852,1.74908,-0.338885,0.185348
0.03,-0.03,0.17,-0.174672,1.3002,1.57257,-0.320707,0.174672
0.03,-0.03,0.18,-0.165149,1.14039,1.37989,-0.287829,0.165149
0.03,-0.03,0.19,-0.156602,0.971964,1.16228,-0.238644,0.156602
0.03,-0.03,0.2,-0.14889,0.782017,0.901087,-0.167402,0.14889
0.03,-0.03,0.21,-0.141897,0.531174,0.534972,-0.0521306,0.141897
0.03,-0.02,0.1,-0.197396,2.85671,2.72931,0.0790647,0.197396
0.03,-0.02,0.11,-0.179853,2.51088,2.56296,-0.100419,0.179853
0.03,-0.02,0.12,-0.165149,2.2426,2.40739,-0.213119,0.165149
0.03,-0.02,0.13,-0.152649,2.01959,2.25441,-0.283156,0.152649
0.03,-0.02,0.14,-0.141897,1.82512,2.10004,-0.323252,0.141897
0.03,-0.02,0.15,-0.132552,1.64888,1.9414,-0.340854,0.132552
0.03,-0.02,0.16,-0.124355,1.48362,1.77568,-0.340399,0.124355
0.03,-0.02,0.17,-0.117109,1.32353,1.59951,-0.324309,0.117109
0.03,-0.02,0.18,-0.110657,1.163,1.40799,-0.293327,0.110657
0.03,-0.02,0.19,-0.104877,0.995054,1.19293,-0.24621,0.104877
0.03,-0.02,0.2,-0.0996687,0.807808,0.937439,-0.177964,0.0996687
0.03,-0.02,0.21,-0.0949517,0.568102,0.590174,-0.0704036,0.0949517
0.03,-0.01,0.1,-0.0996687,2.91966,2.75653,0.1148,0.0996687
0.03,-0.01,0.11,-0.0906599,2.55268,2.58487,-0.080516,0.0906599
0.03,-0.01,0.12,-0.0831412,2.27337,2.42669,-0.201647,0.0831412
0.03,-0.01,0.13,-0.0767719,2.04373,2.27216,-0.276755,0.0767719
0.03,-0.01,0.14,-0.0713075,1.84502,2.1168,-0.320121,0.0713075
0.03,-0.01,0.15,-0.0665682,1.66596,1.95759,-0.339958,0.0665682
0.03,-0.01,0.16,-0.0624188,1.49885,1.79165,-0.341132,0.0624188
0.03,-0.01,0.17,-0.0587558,1.33763,1.61563,-0.326332,0.0587558
0.03,-0.01,0.18,-0.0554985,1.17658,1.42474,-0.296498,0.0554985
0.03,-0.01,0.19,-0.0525831,1.00883,1.2111,-0.250604,0.0525831
0.03,-0.01,0.2,-0.0499584,0.823013,0.958748,-0.184067,0.0499584
0.03,-0.01,0.21,-0.0475831,0.588947,0.621149,-0.0805345,0.0475831
0.03,-1.04083e-17,0.1,-1.04083e-16,2.94173,2.76589,0.127504,1.04083e-16
0.03,-1.04083e-17,0.11,-9.46213e-17,2.56707,2.59228,-0.0735377,9.46213e-17
0.03,-1.04083e-17,0.12,-8.67362e-17,2.28387,2.43318,-0.197643,8.67362e-17
0.03,-1.04083e-17,0.13,-8.00642e-17,2.05192,2.2781,-0.274518,8.00642e-17
0.03,-1.04083e-17,0.14,-7.43453e-17,1.85173,2.12241,-0.319013,7.43453e-17
0.03,-1.04083e-17,0.15,-6.93889e-17,1.67171,1.96299,-0.339617,6.93889e-17
0.03,-1.04083e-17,0.16,-6.50521e-17,1.50396,1.79698,-0.341347,6.50521e-17
0.03,-1.04083e-17,0.17,-6.12255e-17,1.34234,1.62099,-0.326983,6.12255e-17
0.03,-1.04083e-17,0.18,-5.78241e-17,1.18111,1.43031,-0.297534,5.78241e-17
0.03,-1.04083e-17,0.19,-5.47807e-17,1.01341,1.21712,-0.252045,5.47807e-17
0.03,-1.04083e-17,0.2,-5.20417e-17,0.828041,0.965773,-0.186064,5.20417e-17
0.03,-1.04083e-17,0.21,-4.95635e-17,0.595711,0.631171,-0.0837924,4.95635e-17
0.03,0.01,0.1,0.0996687,2.91966,2.75653,0.1148,-0.0996687
0.03,0.01,0.11,0.0906599,2.55268,2.58487,-0.080516,-0.0906599
0.03,0.01,0.12,0.0831412,2.27337,2.42669,-0.201647,-0.0831412
0.03,0.01,0.13,0.0767719,2.04373,2.27216,-0.276755,-0.0767719
0.03,0.01,0.14,0.0713075,1.84502,2.1168,-0.320121,-0.0713075
0.03,0.01,0.15,0.0665682,1.66596,1.95759,-0.339958,-0.0665682
0.03,0.01,0.16,0.0624188,1.49885,1.79165,-0.341132,-0.0624188
0.03,0.01,0.17,0.0587558,1.33763,1.61563,-0.326332,-0.0587558
0.03,0.01,0.18,0.0554985,1.17658,1.42474,-0.296498,-0.0554985
0.03,0.01,0.19,0.0525831,1.00883,1.2111,-0.250604,-0.0525831
0.03,0.01,0.2,0.0499584,0.823013,0.958748,-0.184067,-0.0499584
0.03,0.01,0.21,0.0475831,0.588947,0.621149,-0.0805345,-0.0475831
0.03,0.02,0.1,0.197396,2.85671,2.72931,0.0790647,-0.197396
0.03,0.02,0.11,0.179853,2.51088,2.56296,-0.100419,-0.179853
0.03,0.02,0.12,0.165149,2.2426,2.40739,-0.213119,-0.165149
0.03,0.02,0.13,0.152649,2.01959,2.25441,-0.283156,-0.152649
0.03,0.02,0.14,0.141897,1.82512,2.10004,-0.323252,-0.141897
0.03,0.02,0.15,0.132552,1.64888,1.9414,-0.340854,-0.132552
0.03,0.02,0.16,0.124355,1.48362,1.77568,-0.340399,-0.124355
0.03,0.02,0.17,0.117109,1.32353,1.59951,-0.324309,-0.117109
0.03,0.02,0.18,0.110657,1.163,1.40799,-0.293327,-0.110657
0.03,0.02,0.19,0.104877,0.995054,1.19293,-0.24621,-0.104877
0.03,0.02,0.2,0.0996687,0.807808,0.937439,-0.177964,-0.0996687
0.03,0.02,0.21,0.0949517,0.568102,0.590174,-0.0704036,-0.0949517
0.03,0.03,0.1,0.291457,2.76109,2.68639,0.0263654,-0.291457
0.03,0.03,0.11,0.266252,2.44531,2.52744,-0.130457,-0.266252
0.03,0.03,0.12,0.244979,2.19352,2.37574,-0.230554,-0.244979
0.03,0.03,0.13,0.226799,1.98064,2.22515,-0.292841,-0.226799
0.03,0.03,0.14,0.211093,1.79276,2.07228,-0.327858,-0.211093
0.03,0.03,0.15,0.197396,1.62089,1.9145,-0.34194,-0.197396
0.03,0.03,0.16,0.185348,1.45852,1.74908,-0.338885,-0.185348
0.03,0.03,0.17,0.174672,1.3002,1.57257,-0.320707,-0.174672
0.03,0.03,0.18,0.165149,1.14039,1.37989,-0.287829,-0.165149
0.03,0.03,0.19,0.156602,0.971964,1.16228,-0.238644,-0.156602
0.03,0.03,0.2,0.14889,0.782017,0.901087,-0.167402,-0.14889
0.03,0.03,0.21,0.141897,0.531174,0.534972,-0.0521306,-0.141897
0.03,0.04,0.1,0.380506,2.64276,2.63023,-0.035797,-0.380506
0.03,0.04,0.11,0.348771,2.36096,2.47945,-0.166829,-0.348771
0.03,0.04,0.12,0.321751,2.12892,2.3324,-0.251813,-0.321751
0.03,0.04,0.13,0.298499,1.92856,2.18474,-0.30452,-0.298499
0.03,0.04,0.14,0.2783,1.74896,2.03374,-0.333117,-0.2783
0.03,0.04,0.15,0.260602,1.58266,1.87699,-0.342658,-0.260602
0.03,0.04,0.16,0.244979,1.42396,1.71181,-0.336182,-0.244979
0.03,0.04,0.17,0.231091,1.26781,1.53467,-0.315192,-0.231091
0.03,0.04,0.18,0.218669,1.10877,1.34012,-0.279685,-0.218669
0.03,0.04,0.19,0.207496,0.939315,1.1185,-0.227522,-0.207496
0.03,0.04,0.2,0.197396,0.744815,0.848192,-0.151709,-0.197396
0.03,0.04,0.21,0.188222,0.473091,0.447348,-0.0225886,-0.188222
0.03,0.05,0.1,0.463648,2.51088,2.56296,-0.100419,-0.463648
0.03,0.05,0.11,0.426627,2.263,2.42023,-0.20556,-0.426627
0.03,0.05,0.12,0.394791,2.05192,2.2781,-0.274518,-0.394791
0.03,0.05,0.13,0.367174,1.86528,2.13365,-0.316697,-0.367174
0.03,0.05,0.14,0.343024,1.69496,1.98466,-0.338036,-0.343024
0.03,0.05,0.15,0.321751,1.53496,1.82894,-0.342311,-0.321751
0.03,0.05,0.16,0.302885,1.38038,1.66381,-0.331759,-0.302885
0.03,0.05,0.17,0.286051,1.22656,1.48554,-0.307311,-0.286051
0.03,0.05,0.18,0.270947,1.06805,1.28816,-0.268439,-0.270947
0.03,0.05,0.19,0.257324,0.896627,1.06055,-0.212253,-0.257324
0.03,0.05,0.2,0.244979,0.694628,0.776013,-0.129718,-0.244979
0.03,0.05,0.21,0.233743,0.377724,0.301522,0.0278699,-0.233743
0.03,0.06,0.1,0.54042,2.37253,2.48619,-0.161998,-0.54042
0.03,0.06,0.11,0.499347,2.15605,2.35084,-0.243122,-0.499347
0.03,0.06,0.12,0.463648,1.96548,2.21354,-0.296392,-0.463648
0.03,0.06,0.13,0.432408,1.79276,2.07228,-0.327858,-0.432408
0.03,0.06,0.14,0.404892,1.63202,1.92525,-0.341565,-0.404892
0.03,0.06,0.15,0.380506,1.47857,1.77036,-0.340125,-0.380506
0.03,0.06,0.16,0.358771,1.32822,1.60488,-0.324995,-0.358771
0.03,0.06,0.17,0.339293,1.17658,1.42474,-0.296498,-0.339293
0.03,0.06,0.18,0.321751,1.01799,1.22313,-0.253474,-0.321751
0.03,0.06,0.19,0.305879,0.84301,0.986626,-0.191949,-0.305879
0.03,0.06,0.2,0.291457,0.628336,0.679305,-0.0993016,-0.291457
0.03,0.07,0.1,0.610726,2.23257,2.40101,-0.216769,-0.610726
0.03,0.07,0.11,0.566729,2.04373,2.27216,-0.276755,-0.566729
0.03,0.07,0.12,0.528074,1.87213,2.13928,-0.315489,-0.528074
0.03,0.07,0.13,0.493941,1.71269,2.00097,-0.336613,-0.493941
0.03,0.07,0.14,0.463648,1.56127,1.85561,-0.342673,-0.463648
0.03,0.07,0.15,0.436627,1.4142,1.70116,-0.335289,-0.436627
0.03,0.07,0.16,0.41241,1.26781,1.53467,-0.315192,-0.41241
0.03,0.07,0.17,0.390607,1.11781,1.35154,-0.282065,-0.390607
0.03,0.07,0.18,0.370891,0.958022,1.14365,-0.233955,-0.370891
0.03,0.07,0.19,0.35299,0.776786,0.893681,-0.165227,-0.35299
0.03,0.07,0.2,0.336675,0.53881,0.54642,-0.0559425,-0.336675
0.03,0.08,0.1,0.674741,2.09392,2.30808,-0.262498,-0.674741
0.03,0.08,0.11,0.628796,1.92856,2.18474,-0.30452,-0.628796
0.03,0.08,0.12,0.588003,1.77378,2.05572,-0.330275,-0.588003
0.03,0.08,0.13,0.551655,1.62644,1.91987,-0.341762,-0.551655
0.03,0.08,0.14,0.519146,1.48362,1.77568,-0.340399,-0.519146
0.03,0.08,0.15,0.489957,1.34234,1.62099,-0.326983,-0.489957
0.03,0.08,0.16,0.463648,1.19925,1.45249,-0.301572,-0.463648
0.03,0.08,0.17,0.439843,1.0499,1.26472,-0.263156,-0.439843
0.03,0.08,0.18,0.418224,0.88701,1.04738,-0.208701,-0.418224
0.03,0.08,0.19,0.398522,0.694628,0.776013,-0.129718,-0.398522
0.03,0.08,0.2,0.380506,0.402209,0.33918,0.0146967,-0.380506
0.03,0.09,0.1,0.732815,1.95799,2.20775,-0.298101,-0.732815
0.03,0.09,0.11,0.68573,1.81206,2.08891,-0.325184,-0.68573
0.03,0.09,0.12,0.643501,1.67171,1.96299,-0.339617,-0.643501
0.03,0.09,0.13,0.605545,1.53496,1.82894,-0.342311,-0.605545
0.03,0.09,0.14,0.571337,1.39964,1.68516,-0.333853,-0.571337
0.03,0.09,0.15,0.54042,1.2632,1.52923,-0.31436,-0.54042
0.03,0.09,0.16,0.512389,1.12232,1.35723,-0.283239,-0.512389
0.03,0.09,0.17,0.486899,0.971964,1.16228,-0.238644,-0.486899
0.03,0.09,0.18,0.463648,0.802696,0.930255,-0.175892,-0.463648
0.03,0.09,0.19,0.442374,0.588947,0.621149,-0.0805345,-0.442374
0.03,0.1,0.1,0.785398,1.82512,2.10004,-0.323252,-0.785398
0.03,0.1,0.11,0.737815,1.69496,1.98466,-0.338036,-0.737815
0.03,0.1,0.12,0.694738,1.56659,1.86095,-0.342695,-0.694738
0.03,0.1,0.13,0.655696,1.4387,1.72779,-0.337422,-0.655696
0.03,0.1,0.14,0.620249,1.30951,1.58336,-0.322182,-0.620249
0.03,0.1,0.15,0.588003,1.17658,1.42474,-0.296498,-0.588003
0.03,0.1,0.16,0.558599,1.03625,1.24699,-0.259075,-0.558599
0.03,0.1,0.17,0.531724,0.882182,1.04075,-0.206903,-0.531724
0.03,0.1,0.18,0.507099,0.700358,0.784301,-0.132275,-0.507099
0.03,0.1,0.19,0.484478,0.434804,0.389081,-0.00260964,-0.484478
0.04,-0.1,0.1,-0.785398,1.86687,2.03585,-0.217311,0.785398
0.04,-0.1,0.11,-0.737815,1.73735,1.92382,-0.234805,0.737815
0.04,-0.1,0.12,-0.694738,1.60832,1.80255,-0.242566,0.694738
0.04,-0.1,0.13,-0.655696,1.47875,1.67089,-0.240479,0.655696
0.04,-0.1,0.14,-0.620249,1.34701,1.52693,-0.228255,0.620249
0.04,-0.1,0.15,-0.588003,1.21062,1.36745,-0.205164,0.588003
0.04,-0.1,0.16,-0.558599,1.0656,1.18684,-0.169566,0.558599
0.04,-0.1,0.17,-0.531724,0.904605,0.974011,-0.117739,0.531724
0.04,-0.1,0.18,-0.507099,0.70962,0.700845,-0.0395576,0.507099
0.04,-0.1,0.19,-0.484478,0.369803,0.191745,0.129726,0.484478
0.04,-0.09,0.1,-0.732815,1.99736,2.13926,-0.190236,0.732815
0.04,-0.09,0.11,-0.68573,1.85394,2.02509,-0.219485,0.68573
0.04,-0.09,0.12,-0.643501,1.71406,1.90266,-0.236927,0.643501
0.04,-0.09,0.13,-0.605545,1.57636,1.771,-0.242974,0.605545
0.04,-0.09,0.14,-0.571337,1.439,1.62853,-0.237856,0.571337
0.04,-0.09,0.15,-0.54042,1.29959,1.47267,-0.221409,0.54042
0.04,-0.09,0.16,-0.512389,1.15469,1.29911,-0.192743,0.512389
0.04,-0.09,0.17,-0.486899,0.998717,1.09992,-0.149536,0.486899
0.04,-0.09,0.18,-0.463648,0.820325,0.857878,-0.085885,0.463648
0.04,-0.09,0.19,-0.442374,0.583535,0.516353,0.0188495,0.442374
0.04,-0.08,0.1,-0.674741,2.12863,2.23428,-0.153986,0.674741
0.04,-0.08,0.11,-0.628796,1.96862,2.11728,-0.196987,0.628796
0.04,-0.08,0.12,-0.588003,1.81595,1.99295,-0.225328,0.588003
0.04,-0.08,0.13,-0.551655,1.66862,1.86044,-0.240156,0.551655
0.04,-0.08,0.14,-0.519146,1.52436,1.71837,-0.242345,0.519146
0.04,-0.08,0.15,-0.489957,1.38056,1.56456,-0.232324,0.489957
0.04,-0.08,0.16,-0.463648,1.23394,1.39546,-0.209845,0.463648
0.04,-0.08,0.17,-0.439843,1.07976,1.20495,-0.173522,0.439843
0.04,-0.08,0.18,-0.418224,0.909692,0.980921,-0.119561,0.418224
0.04,-0.08,0.19,-0.398522,0.703314,0.691756,-0.0367741,0.398522
0.04,-0.08,0.2,-0.380506,0.268467,0.0333788,0.186756,0.380506
0.04,-0.07,0.1,-0.610726,2.2597,2.32082,-0.109461,0.610726
0.04,-0.07,0.11,-0.566729,2.08046,2.20042,-0.168297,0.566729
0.04,-0.07,0.12,-0.528074,1.91325,2.07367,-0.208749,0.528074
0.04,-0.07,0.13,-0.493941,1.75507,1.93972,-0.232979,0.493941
0.04,-0.07,0.14,-0.463648,1.60295,1.79729,-0.242677,0.463648
0.04,-0.07,0.15,-0.436627,1.45383,1.64444,-0.238943,0.436627
0.04,-0.07,0.16,-0.41241,1.30431,1.47813,-0.222148,0.41241
0.04,-0.07,0.17,-0.390607,1.15003,1.29333,-0.191632,0.390607
0.04,-0.07,0.18,-0.370891,0.984161,1.08072,-0.144889,0.370891
0.04,-0.07,0.19,-0.35299,0.79258,0.818986,-0.0747377,0.35299
0.04,-0.07,0.2,-0.336675,0.522821,0.425566,0.0489236,0.336675
0.04,-0.06,0.1,-0.54042,2.38853,2.39852,-0.0583194,0.54042
0.04,-0.06,0.11,-0.499347,2.18775,2.27431,-0.134887,0.499347
0.04,-0.06,0.12,-0.463648,2.00466,2.14478,-0.188452,0.463648
0.04,-0.06,0.13,-0.432408,1.8348,2.009,-0.222531,0.432408
0.04,-0.06,0.14,-0.404892,1.67422,1.86571,-0.239823,0.404892
0.04,-0.06,0.15,-0.380506,1.51924,1.71311,-0.242197,0.380506
0.04,-0.06,0.16,-0.358771,1.36614,1.54846,-0.230654,0.358771
0.04,-0.06,0.17,-0.339293,1.21062,1.36745,-0.205164,0.339293
0.04,-0.06,0.18,-0.321751,1.04664,1.16242,-0.164111,0.321751
0.04,-0.06,0.19,-0.305879,0.863209,0.917355,-0.102478,0.305879
0.04,-0.06,0.2,-0.291457,0.62912,0.583708,-0.00292026,0.291457
0.04,-0.05,0.1,-0.463648,2.51187,2.46674,-0.00320472,0.463648
0.04,-0.05,0.11,-0.426627,2.28802,2.33851,-0.098817,0.426627
0.04,-0.05,0.12,-0.394791,2.08834,2.20604,-0.166035,0.394791
0.04,-0.05,0.13,-0.367174,1.90651,2.06825,-0.210066,0.367174
0.04,-0.05,0.14,-0.343024,1.73735,1.92382,-0.234805,0.343024
0.04,-0.05,0.15,-0.321751,1.57636,1.771,-0.242974,0.321751
0.04,-0.05,0.16,-0.302885,1.41938,1.60727,-0.23622,0.302885
0.04,-0.05,0.17,-0.286051,1.262,1.42875,-0.215081,0.286051
0.04,-0.05,0.18,-0.270947,1.09858,1.22887,-0.17862,0.270947
0.04,-0.05,0.19,-0.257324,0.919813,0.994635,-0.123154,0.257324
0.04,-0.05,0.2,-0.244979,0.703314,0.691756,-0.0367741,0.244979
0.04,-0.04,0.1,-0.380506,2.62516,2.52467,0.0521558,0.380506
0.04,-0.04,0.11,-0.348771,2.37802,2.39244,-0.0627461,0.348771
0.04,-0.04,0.12,-0.321751,2.16201,2.25708,-0.143408,0.321751
0.04,-0.04,0.13,-0.298499,1.96862,2.11728,-0.196987,0.298499
0.04,-0.04,0.14,-0.2783,1.79126,1.97161,-0.228688,0.2783
0.04,-0.04,0.15,-0.260602,1.62453,1.81833,-0.242129,0.260602
0.04,-0.04,0.16,-0.244979,1.46376,1.65503,-0.239599,0.244979
0.04,-0.04,0.17,-0.231091,1.30431,1.47813,-0.222148,0.231091
0.04,-0.04,0.18,-0.218669,1.1407,1.28174,-0.189374,0.218669
0.04,-0.04,0.19,-0.207496,0.964599,1.05475,-0.138485,0.207496
0.04,-0.04,0.2,-0.197396,0.758106,0.770223,-0.060449,0.197396
0.04,-0.04,0.21,-0.188222,0.43409,0.290807,0.0949514,0.188222
0.04,-0.03,0.1,-0.291457,2.72275,2.57132,0.103096,0.291457
0.04,-0.03,0.11,-0.266252,2.45395,2.43541,-0.0297916,0.266252
0.04,-0.03,0.12,-0.244979,2.2231,2.29746,-0.122687,0.244979
0.04,-0.03,0.13,-0.226799,2.0194,2.15583,-0.184763,0.226799
0.04,-0.03,0.14,-0.211093,1.8348,2.009,-0.222531,0.211093
0.04,-0.03,0.15,-0.197396,1.66304,1.85518,-0.240469,0.197396
0.04,-0.03,0.16,-0.185348,1.49889,1.69202,-0.241455,0.185348
0.04,-0.03,0.17,-0.174672,1.33748,1.51613,-0.226982,0.174672
0.04,-0.03,0.18,-0.165149,1.17334,1.32208,-0.19707,0.165149
0.04,-0.03,0.19,-0.156602,0.998717,1.09992,-0.149536,0.156602
0.04,-0.03,0.2,-0.14889,0.798195,0.826882,-0.0770193,0.14889
0.04,-0.03,0.21,-0.141897,0.513193,0.41106,0.0538017,0.141897
0.04,-0.02,0.1,-0.197396,2.7985,2.60566,0.144503,0.197396
0.04,-0.02,0.11,-0.179853,2.51187,2.46674,-0.00320472,0.179853
0.04,-0.02,0.12,-0.165149,2.26905,2.3267,-0.105984,0.165149
0.04,-0.02,0.13,-0.152649,2.05716,2.18363,-0.174804,0.152649
0.04,-0.02,0.14,-0.141897,1.86687,2.03585,-0.217311,0.141897
0.04,-0.02,0.15,-0.132552,1.69116,1.88153,-0.238705,0.132552
0.04,-0.02,0.16,-0.124355,1.52436,1.71837,-0.242345,0.124355
0.04,-0.02,0.17,-0.117109,1.36135,1.54309,-0.230073,0.117109
0.04,-0.02,0.18,-0.110657,1.19663,1.35052,-0.202216,0.110657
0.04,-0.02,0.19,-0.104877,1.02278,1.13145,-0.156995,0.104877
0.04,-0.02,0.2,-0.0996687,0.82578,0.865487,-0.0880392,0.0996687
0.04,-0.02,0.21,-0.0949517,0.558744,0.479427,0.0309843,0.0949517
0.04,-0.01,0.1,-0.0996687,2.84669,2.62673,0.171632,0.0996687
0.04,-0.01,0.11,-0.0906599,2.54826,2.48582,0.0141099,0.0906599
0.04,-0.01,0.12,-0.0831412,2.29764,2.34443,-0.0951241,0.0831412
0.04,-0.01,0.13,-0.0767719,2.08046,2.20042,-0.168297,0.0767719
0.04,-0.01,0.14,-0.0713075,1.88652,2.05202,-0.213828,0.0713075
0.04,-0.01,0.15,-0.0665682,1.7083,1.89737,-0.237403,0.0665682
0.04,-0.01,0.16,-0.0624188,1.5398,1.73417,-0.242699,0.0624188
0.04,-0.01,0.17,-0.0587558,1.37575,1.5592,-0.23178,0.0587558
0.04,-0.01,0.18,-0.0554985,1.21062,1.36745,-0.205164,0.0554985
0.04,-0.01,0.19,-0.0525831,1.03712,1.15009,-0.161305,0.0525831
0.04,-0.01,0.2,-0.0499584,0.841977,0.888006,-0.0943608,0.0499584
0.04,-0.01,0.21,-0.0475831,0.583535,0.516353,0.0188495,0.0475831
0.04,-1.04083e-17,0.1,-1.04083e-16,2.86325,2.63383,0.181087,1.04083e-16
0.04,-1.04083e-17,0.11,-9.46213e-17,2.56068,2.49223,0.0201245,9.46213e-17
0.04,-1.04083e-17,0.12,-8.67362e-17,2.30735,2.35037,-0.0913561,8.67362e-17
0.04,-1.04083e-17,0.13,-8.00642e-17,2.08834,2.20604,-0.166035,8.00642e-17
0.04,-1.04083e-17,0.14,-7.43453e-17,1.89315,2.05742,-0.212605,7.43453e-17
0.04,-1.04083e-17,0.15,-6.93889e-17,1.71406,1.90266,-0.236927,6.93889e-17
0.04,-1.04083e-17,0.16,-6.50521e-17,1.54498,1.73943,-0.242786,6.50521e-17
0.04,-1.04083e-17,0.17,-6.12255e-17,1.38056,1.56456,-0.232324,6.12255e-17
0.04,-1.04083e-17,0.18,-5.78241e-17,1.21528,1.37307,-0.206123,5.78241e-17
0.04,-1.04083e-17,0.19,-5.47807e-17,1.04188,1.15627,-0.162715,5.47807e-17
0.04,-1.04083e-17,0.2,-5.20417e-17,0.847322,0.895413,-0.0964226,5.20417e-17
0.04,-1.04083e-17,0.21,-4.95635e-17,0.591469,0.528127,0.0150095,4.95635e-17
0.04,0.01,0.1,0.0996687,2.84669,2.62673,0.171632,-0.0996687
0.04,0.01,0.11,0.0906599,2.54826,2.48582,0.0141099,-0.0906599
0.04,0.01,0.12,0.0831412,2.29764,2.34443,-0.0951241,-0.0831412
0.04,0.01,0.13,0.0767719,2.08046,2.20042,-0.168297,-0.0767719
0.04,0.01,0.14,0.0713075,1.88652,2.05202,-0.213828,-0.0713075
0.04,0.01,0.15,0.0665682,1.7083,1.89737,-0.237403,-0.0665682
0.04,0.01,0.16,0.0624188,1.5398,1.73417,-0.242699,-0.0624188
0.04,0.01,0.17,0.0587558,1.37575,1.5592,-0.23178,-0.0587558
0.04,0.01,0.18,0.0554985,1.21062,1.36745,-0.205164,-0.0554985
0.04,0.01,0.19,0.0525831,1.03712,1.15009,-0.161305,-0.0525831
0.04,0.01,0.2,0.0499584,0.841977,0.888006,-0.0943608,-0.0499584
0.04,0.01,0.21,0.0475831,0.583535,0.516353,0.0188495,-0.0475831
0.04,0.02,0.1,0.197396,2.7985,2.60566,0.144503,-0.197396
0.04,0.02,0.11,0.179853,2.51187,2.46674,-0.00320472,-0.179853
0.04,0.02,0.12,0.165149,2.26905,2.3267,-0.105984,-0.165149
0.04,0.02,0.13,0.152649,2.05716,2.18363,-0.174804,-0.152649
0.04,0.02,0.14,0.141897,1.86687,2.03585,-0.217311,-0.141897
0.04,0.02,0.15,0.132552,1.69116,1.88153,-0.238705,-0.132552
0.04,0.02,0.16,0.124355,1.52436,1.71837,-0.242345,-0.124355
0.04,0.02,0.17,0.117109,1.36135,1.54309,-0.230073,-0.117109
0.04,0.02,0.18,0.110657,1.19663,1.35052,-0.202216,-0.110657
0.04,0.02,0.19,0.104877,1.02278,1.13145,-0.156995,-0.104877
0.04,0.02,0.2,0.0996687,0.82578,0.865487,-0.0880392,-0.0996687
0.04,0.02,0.21,0.0949517,0.558744,0.479427,0.0309843,-0.0949517
0.04,0.03,0.1,0.291457,2.72275,2.57132,0.103096,-0.291457
0.04,0.03,0.11,0.266252,2.45395,2.43541,-0.0297916,-0.266252
0.04,0.03,0.12,0.244979,2.2231,2.29746,-0.122687,-0.244979
0.04,0.03,0.13,0.226799,2.0194,2.15583,-0.184763,-0.226799
0.04,0.03,0.14,0.211093,1.8348,2.009,-0.222531,-0.211093
0.04,0.03,0.15,0.197396,1.66304,1.85518,-0.240469,-0.197396
0.04,0.03,0.16,0.185348,1.49889,1.69202,-0.241455,-0.185348
0.04,0.03,0.17,0.174672,1.33748,1.51613,-0.226982,-0.174672
0.04,0.03,0.18,0.165149,1.17334,1.32208,-0.19707,-0.165149
0.04,0.03,0.19,0.156602,0.998717,1.09992,-0.149536,-0.156602
0.04,0.03,0.2,0.14889,0.798195,0.826882,-0.0770193,-0.14889
0.04,0.03,0.21,0.141897,0.513193,0.41106,0.0538017,-0.141897
0.04,0.04,0.1,0.380506,2.62516,2.52467,0.0521558,-0.380506
0.04,0.04,0.11,0.348771,2.37802,2.39244,-0.0627461,-0.348771
